"set_type","role","role_label","spec","outcome","term","coef","se","p_value","ci_lo","ci_hi","n","events","r_squared","coef_pct","se_pct"
"flag","broad_downstream","下游合并","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00229870960516152,0.00801551231863686,0.775878648600495,-0.0139422610421775,0.0185396802525005,2001,38,0.278228681472963,0.229870960516152,0.801551231863686
"flag","competitor","直接竞争者","controls_open_interaction","mkt_car_20","z_intelligence",0.00833963910383954,0.00279176970821743,0.00450303622883904,0.00272009814497209,0.013959180062707,402,47,0.458584006491923,0.833963910383954,0.279176970821743
"flag","competitor","直接竞争者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",0.00847492033217928,0.00870177017975493,0.335184928466993,-0.00904083456545775,0.0259906752298163,402,47,0.458584006491923,0.847492033217928,0.870177017975493
"flag","competitor","直接竞争者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0188687015272123,0.00887709206203434,0.0389417470229734,-0.0367373610700839,-0.00100004198434083,402,47,0.458584006491923,-1.88687015272123,0.887709206203434
"flag","competitor","直接竞争者","controls_cost_speed","mkt_car_20","z_intelligence",-0.0126342165688009,0.00520338346336347,0.019148918642102,-0.0231080842416954,-0.00216034889590647,402,47,0.458080091470106,-1.26342165688009,0.520338346336347
"flag","competitor","直接竞争者","controls_cost_speed","mkt_car_20","z_low_price",-0.00633868384879729,0.00319782690972132,0.0534509545944585,-0.0127755755614814,9.82078638868695e-05,402,47,0.458080091470106,-0.633868384879729,0.319782690972132
"flag","competitor","直接竞争者","controls_cost_speed","mkt_car_20","z_speed",0.00326903120432551,0.0034263764706595,0.345031035015992,-0.00362790691370608,0.0101659693223571,402,47,0.458080091470106,0.326903120432551,0.34263764706595
"flag","competitor","直接竞争者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.00935820239397179,0.00603738998518185,0.127985080291193,-0.0215108381241046,0.00279443333616099,402,47,0.458080091470106,-0.935820239397179,0.603738998518185
"flag","competitor","直接竞争者","controls_sentiment","mkt_car_20","z_intelligence",0.000775745311380708,0.0033879919230241,0.820153888678085,-0.00608897838785423,0.00764046901061565,326,38,0.467018242632443,0.0775745311380708,0.33879919230241
"flag","competitor","直接竞争者","controls_sentiment","mkt_car_20","z_sent_w5",0.00696039088043973,0.00241593473676681,0.00655915025310847,0.00206524212563261,0.0118555396352468,326,38,0.467018242632443,0.696039088043973,0.241593473676681
"flag","competitor","直接竞争者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00340025811979791,0.00363341916101525,0.355429555232864,-0.00396174839927674,0.0107622646388726,326,38,0.467018242632443,0.340025811979791,0.363341916101525
"flag","positive_exposure","正向商业暴露","controls_open_interaction","mkt_car_20","z_intelligence",0.0230036667447237,0.00632885155093505,0.000699434719339975,0.0102643493116321,0.0357429841778152,2665,47,0.306743152167199,2.30036667447237,0.632885155093505
"flag","positive_exposure","正向商业暴露","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0224027786178399,0.0150683007664039,0.143903838601041,-0.0527336949137286,0.00792813767804878,2665,47,0.306743152167199,-2.24027786178399,1.50683007664039
"flag","positive_exposure","正向商业暴露","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0436670539913801,0.0128426629482821,0.00140134040591038,-0.0695179937183826,-0.0178161142643775,2665,47,0.306743152167199,-4.36670539913801,1.28426629482821
"flag","positive_exposure","正向商业暴露","controls_cost_speed","mkt_car_20","z_intelligence",0.00280966290049423,0.00986609984445583,0.777091285481444,-0.0170497660549106,0.022669091855899,2665,47,0.310098110090393,0.280966290049423,0.986609984445583
"flag","positive_exposure","正向商业暴露","controls_cost_speed","mkt_car_20","z_low_price",0.00488350736675189,0.0044585034634906,0.279076453034538,-0.00409099463267537,0.0138580093661791,2665,47,0.310098110090393,0.488350736675189,0.44585034634906
"flag","positive_exposure","正向商业暴露","controls_cost_speed","mkt_car_20","z_speed",-0.0073085722369249,0.00424262765400985,0.0916691643395168,-0.0158485387695352,0.0012313942956854,2665,47,0.310098110090393,-0.73085722369249,0.424262765400985
"flag","positive_exposure","正向商业暴露","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0292193482069724,0.00752514149682192,0.000328053240064595,-0.0443666724071712,-0.0140720240067736,2665,47,0.310098110090393,-2.92193482069724,0.752514149682192
"flag","positive_exposure","正向商业暴露","controls_sentiment","mkt_car_20","z_intelligence",0.0184642016176354,0.00622901614608028,0.00528329160634307,0.00584301605036095,0.0310853871849099,2158,38,0.286573899100054,1.84642016176354,0.622901614608028
"flag","positive_exposure","正向商业暴露","controls_sentiment","mkt_car_20","z_sent_w5",-0.00905125800823135,0.00549154134733387,0.107775127836366,-0.020178177696612,0.00207566168014926,2158,38,0.286573899100054,-0.905125800823135,0.549154134733387
"flag","positive_exposure","正向商业暴露","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00223088812358233,0.00749556823077335,0.76765217737895,-0.0129565757317311,0.0174183519788957,2158,38,0.286573899100054,0.223088812358233,0.749556823077335
"flag","any_relation","任一关系","controls_open_interaction","mkt_car_20","z_intelligence",0.0194663672965392,0.00470834195954713,0.000149219821773921,0.00998896648795908,0.0289437681051193,3711,47,0.291549272812301,1.94663672965392,0.470834195954713
"flag","any_relation","任一关系","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0275706405785943,0.0101687157128458,0.00939067413910157,-0.0480392036836445,-0.00710207747354408,3711,47,0.291549272812301,-2.75706405785943,1.01687157128458
"flag","any_relation","任一关系","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0414603356331855,0.010056477600784,0.000154849620037899,-0.0617029751364354,-0.0212176961299356,3711,47,0.291549272812301,-4.14603356331855,1.0056477600784
"flag","any_relation","任一关系","controls_cost_speed","mkt_car_20","z_intelligence",-0.00170039512040972,0.00727602883731395,0.816256189972497,-0.0163462815446498,0.0129454913038304,3711,47,0.293526819614696,-0.170039512040972,0.727602883731395
"flag","any_relation","任一关系","controls_cost_speed","mkt_car_20","z_low_price",-6.79806120555701e-07,0.00335317883177196,0.999839117686548,-0.00675027871898413,0.00674891910674301,3711,47,0.293526819614696,-6.79806120555701e-05,0.335317883177196
"flag","any_relation","任一关系","controls_cost_speed","mkt_car_20","z_speed",-0.00645000596620782,0.00328937573845825,0.0559663606949213,-0.0130711759133428,0.000171163980927147,3711,47,0.293526819614696,-0.645000596620782,0.328937573845825
"flag","any_relation","任一关系","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0269494986094553,0.00496024229605395,2.02874657258446e-06,-0.0369339484967563,-0.0169650487221543,3711,47,0.293526819614696,-2.69494986094553,0.496024229605395
"flag","any_relation","任一关系","controls_sentiment","mkt_car_20","z_intelligence",0.0168062426700493,0.00557546742698555,0.00456965881557073,0.00551929894977845,0.0280931863903201,3006,39,0.270846888353942,1.68062426700493,0.557546742698555
"flag","any_relation","任一关系","controls_sentiment","mkt_car_20","z_sent_w5",-0.00616952982517074,0.00391309268143707,0.12316860947975,-0.0140911718123186,0.0017521121619771,3006,39,0.270846888353942,-0.616952982517074,0.391309268143707
"flag","any_relation","任一关系","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00165471101172761,0.00539647863431829,0.760800521697823,-0.00926988884126196,0.0125793108647172,3006,39,0.270846888353942,0.165471101172761,0.539647863431829
"exclusive","is_owner","互斥 发布方或所有者","controls_open_interaction","mkt_car_20","z_intelligence",0.091961885252558,0.0467634842875188,0.0632693423661945,-0.00558503363799785,0.189508804143114,21,21,0.683076147885317,9.1961885252558,4.67634842875188
"exclusive","is_owner","互斥 发布方或所有者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",0.00525845884747135,0.0861100559041109,0.951912199514052,-0.174363970210524,0.184880887905467,21,21,0.683076147885317,0.525845884747135,8.61100559041109
"exclusive","is_owner","互斥 发布方或所有者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.138860660265848,0.033780283636824,0.000543061323473171,-0.209325097170536,-0.0683962233611599,21,21,0.683076147885317,-13.8860660265848,3.3780283636824
"exclusive","is_owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_intelligence",-0.189466511128738,0.0313611240727405,6.6145572308461e-06,-0.254884669609644,-0.124048352647831,21,21,0.906968585779738,-18.9466511128738,3.13611240727405
"exclusive","is_owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_low_price",-0.150678027391129,0.0785024134045501,0.0693142491217087,-0.314431192275174,0.0130751374929163,21,21,0.906968585779738,-15.0678027391129,7.85024134045501
"exclusive","is_owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_speed",-0.0105519662467327,0.0319714983488249,0.744799562395889,-0.0772433431567024,0.0561394106632369,21,21,0.906968585779738,-1.05519662467327,3.19714983488249
"exclusive","is_owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.166609827923873,0.101242373192177,0.115460644638256,-0.377797717717205,0.0445780618694585,21,21,0.906968585779738,-16.6609827923873,10.1242373192177
"exclusive","is_investor","互斥 主要投资者","controls_open_interaction","mkt_car_20","z_intelligence",0.00203764199729258,0.02622699120352,0.938808124043274,-0.0525043720150987,0.0565796560096839,38,22,0.587268130933127,0.203764199729258,2.622699120352
"exclusive","is_investor","互斥 主要投资者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.055880433310799,0.0456179769974303,0.234151440336902,-0.150748209843124,0.0389873432215259,38,22,0.587268130933127,-5.5880433310799,4.56179769974303
"exclusive","is_investor","互斥 主要投资者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.153635413723973,0.054310427194224,0.0100568688865618,-0.266580130030156,-0.0406906974177899,38,22,0.587268130933127,-15.3635413723973,5.4310427194224
"exclusive","is_investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_intelligence",-0.0614394001059377,0.0243649144820467,0.0198280306396952,-0.112109013588408,-0.0107697866234674,38,22,0.741256755338752,-6.14394001059378,2.43649144820467
"exclusive","is_investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_low_price",0.0112789889109626,0.0116007466095212,0.341985853856268,-0.0128460843473753,0.0354040621693005,38,22,0.741256755338752,1.12789889109626,1.16007466095212
"exclusive","is_investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_speed",-0.0149555174194159,0.015042724813303,0.331442695404594,-0.0462385762035894,0.0163275413647576,38,22,0.741256755338752,-1.49555174194159,1.5042724813303
"exclusive","is_investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.080206926880556,0.0130387348865939,4.20042041603645e-06,-0.10732246046845,-0.0530913932926615,38,22,0.741256755338752,-8.0206926880556,1.30387348865939
"exclusive","is_investor","互斥 主要投资者","controls_sentiment","mkt_car_20","z_intelligence",0.0346122836464787,0.0197163242722431,0.0971725216474052,-0.00698552444071285,0.0762100917336702,28,18,0.690154229432875,3.46122836464787,1.97163242722431
"exclusive","is_investor","互斥 主要投资者","controls_sentiment","mkt_car_20","z_sent_w5",-0.0367171464687546,0.0159310292901751,0.0340619500541022,-0.0703286802360847,-0.00310561270142441,28,18,0.690154229432875,-3.67171464687546,1.59310292901751
"exclusive","is_investor","互斥 主要投资者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.0225260732152637,0.0220380273041183,0.321038352325402,-0.0239701000956811,0.0690222465262084,28,18,0.690154229432875,2.25260732152637,2.20380273041183
"exclusive","upstream_cloud","互斥 云服务方","controls_open_interaction","mkt_car_20","z_intelligence",0.0170910522457371,0.00604077966114547,0.00689099257709872,0.00493159345177535,0.0292505110396988,186,47,0.54540301393955,1.70910522457371,0.604077966114547
"exclusive","upstream_cloud","互斥 云服务方","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0128578882040833,0.0159620737725011,0.424659873659222,-0.0449878762503779,0.0192720998422114,186,47,0.54540301393955,-1.28578882040833,1.59620737725011
"exclusive","upstream_cloud","互斥 云服务方","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0395288082180407,0.0128964228169752,0.00363463274941098,-0.0654879609481341,-0.0135696554879472,186,47,0.54540301393955,-3.95288082180407,1.28964228169752
"exclusive","upstream_cloud","互斥 云服务方","controls_cost_speed","mkt_car_20","z_intelligence",0.0119123609292526,0.0141592569741447,0.404525275391764,-0.0165887451179726,0.0404134669764778,186,47,0.540011671202016,1.19123609292526,1.41592569741447
"exclusive","upstream_cloud","互斥 云服务方","controls_cost_speed","mkt_car_20","z_low_price",-0.00421822497659536,0.00542597733957338,0.440895142857831,-0.0151401508832592,0.00670370093006845,186,47,0.540011671202016,-0.421822497659536,0.542597733957338
"exclusive","upstream_cloud","互斥 云服务方","controls_cost_speed","mkt_car_20","z_speed",-0.00557372314696017,0.00441030992260773,0.212671143451163,-0.0144512165800479,0.00330377028612761,186,47,0.540011671202016,-0.557372314696017,0.441030992260773
"exclusive","upstream_cloud","互斥 云服务方","controls_cost_speed","mkt_car_20","z_low_ttft",0.00361621293227351,0.007261366559475,0.620851615767531,-0.0110001598574344,0.0182325857219815,186,47,0.540011671202016,0.361621293227351,0.7261366559475
"exclusive","upstream_cloud","互斥 云服务方","controls_sentiment","mkt_car_20","z_intelligence",0.00739547010112462,0.00857452063174836,0.393971943679515,-0.0099781589770115,0.0247690991792607,153,38,0.598893602077614,0.739547010112461,0.857452063174836
"exclusive","upstream_cloud","互斥 云服务方","controls_sentiment","mkt_car_20","z_sent_w5",0.000391209778301654,0.00432268901775048,0.928376883515016,-0.00836739012948307,0.00914980968608638,153,38,0.598893602077614,0.0391209778301654,0.432268901775048
"exclusive","upstream_cloud","互斥 云服务方","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00649940507974994,0.00646501431320391,0.32127269125676,-0.00659995819503914,0.019598768354539,153,38,0.598893602077614,0.649940507974994,0.646501431320391
"exclusive","upstream_hardware","互斥 硬件上游","controls_open_interaction","mkt_car_20","z_intelligence",0.0120945652696106,0.00821858122122615,0.147934360724152,-0.00444858069995735,0.0286377112391786,907,47,0.270268089825419,1.20945652696106,0.821858122122615
"exclusive","upstream_hardware","互斥 硬件上游","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0603796709683864,0.0121530496573797,9.77714580309052e-06,-0.0848424911371753,-0.0359168507995976,907,47,0.270268089825419,-6.03796709683864,1.21530496573797
"exclusive","upstream_hardware","互斥 硬件上游","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0447106967005617,0.0133539713133541,0.00163006563920582,-0.0715908467853084,-0.017830546615815,907,47,0.270268089825419,-4.47106967005617,1.33539713133541
"exclusive","upstream_hardware","互斥 硬件上游","controls_cost_speed","mkt_car_20","z_intelligence",-0.0114535977464868,0.0102332485339296,0.268842577604031,-0.0320520586830824,0.00914486319010876,907,47,0.265759809628816,-1.14535977464868,1.02332485339296
"exclusive","upstream_hardware","互斥 硬件上游","controls_cost_speed","mkt_car_20","z_low_price",-0.0131791764859819,0.00496747986910735,0.0109112772494799,-0.023178194852229,-0.00318015811973486,907,47,0.265759809628816,-1.31791764859819,0.496747986910736
"exclusive","upstream_hardware","互斥 硬件上游","controls_cost_speed","mkt_car_20","z_speed",-0.00609809451831179,0.00608495845019515,0.321509697178849,-0.0183464806023172,0.00615029156569362,907,47,0.265759809628816,-0.609809451831179,0.608495845019515
"exclusive","upstream_hardware","互斥 硬件上游","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0246454871309007,0.00763375905898955,0.00229766075628644,-0.0400114471439521,-0.00927952711784934,907,47,0.265759809628816,-2.46454871309007,0.763375905898955
"exclusive","upstream_hardware","互斥 硬件上游","controls_sentiment","mkt_car_20","z_intelligence",0.01500205957326,0.0101079956589907,0.146010088006378,-0.0054605078476484,0.0354646269941683,736,39,0.248187658053977,1.500205957326,1.01079956589907
"exclusive","upstream_hardware","互斥 硬件上游","controls_sentiment","mkt_car_20","z_sent_w5",-0.00494568643933339,0.0051724074112111,0.345031551974433,-0.0154166778159642,0.00552530493729738,736,39,0.248187658053977,-0.494568643933339,0.51724074112111
"exclusive","upstream_hardware","互斥 硬件上游","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",-0.00281719049728116,0.00721504547415776,0.698376410105068,-0.0174232864475256,0.0117889054529633,736,39,0.248187658053977,-0.281719049728116,0.721504547415776
"exclusive","competitor","互斥 直接竞争者","controls_open_interaction","mkt_car_20","z_intelligence",0.00541860362604047,0.00407535696751235,0.190205525905827,-0.00278466447789077,0.0136218717299717,233,47,0.331563174582037,0.541860362604047,0.407535696751235
"exclusive","competitor","互斥 直接竞争者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",0.0130616486122454,0.0125774867340162,0.304468129466047,-0.0122555190801233,0.0383788163046141,233,47,0.331563174582037,1.30616486122454,1.25774867340162
"exclusive","competitor","互斥 直接竞争者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0094698154620071,0.0162912699161755,0.563888275755034,-0.0422624409770853,0.0233228100530711,233,47,0.331563174582037,-0.94698154620071,1.62912699161755
"exclusive","competitor","互斥 直接竞争者","controls_cost_speed","mkt_car_20","z_intelligence",-0.0163483149743836,0.0114180853275127,0.15896361682663,-0.0393317286782205,0.00663509872945328,233,47,0.336039302142348,-1.63483149743836,1.14180853275127
"exclusive","competitor","互斥 直接竞争者","controls_cost_speed","mkt_car_20","z_low_price",-0.00911233191827221,0.00451166231947528,0.0492589922240076,-0.0181938371449546,-3.08266915897883e-05,233,47,0.336039302142348,-0.911233191827221,0.451166231947528
