term,estimate,std.error,p.value,conf.low,conf.high,estimate_pp,se_pp,conf.low_pp,conf.high_pp,variable,variable_label,y_var,n,n_events,moderator,table_family
Baseline (mod=0),0.01349332775334075,0.01016288667091631,0.18427518095427772,-0.006425930121655217,0.03341258562833672,1.3493327753340751,1.016288667091631,-0.6425930121655217,3.341258562833672,upstream_hardware,Upstream hardware,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Mod=1,0.019915785850745375,0.008727336379600178,0.02248931162348018,0.0028102065467290258,0.037021365154761725,1.9915785850745376,0.8727336379600178,0.2810206546729026,3.7021365154761723,upstream_hardware,Upstream hardware,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Interaction (mod=1 minus mod=0),0.006422458097404624,0.013196072441693317,0.6264747242981754,-0.019441843888314277,0.03228676008312353,0.6422458097404624,1.3196072441693316,-1.9441843888314276,3.2286760083123527,upstream_hardware,Upstream hardware,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Baseline (mod=0),0.012479106902217985,0.009560207133170736,0.1917847138012975,-0.0062588990787966585,0.031217112883232628,1.2479106902217985,0.9560207133170736,-0.6258899078796658,3.121711288323263,upstream_any,Any upstream,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Mod=1,0.019953386109672473,0.008395672271621725,0.017471719174664814,0.0034978684572938915,0.036408903762051054,1.9953386109672473,0.8395672271621725,0.3497868457293891,3.6408903762051055,upstream_any,Any upstream,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Interaction (mod=1 minus mod=0),0.007474279207454488,0.012850237203059433,0.5608056685823621,-0.017712185710542,0.032660744125450974,0.7474279207454488,1.2850237203059434,-1.7712185710541999,3.2660744125450973,upstream_any,Any upstream,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Baseline (mod=0),-0.009178364249540608,0.010394145950611647,0.3772189426110742,-0.029550890312739435,0.011194161813658218,-0.9178364249540608,1.0394145950611646,-2.9550890312739435,1.1194161813658219,downstream_any,Any downstream,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Mod=1,-0.02675240396090088,0.00928478530889495,0.0039601790989175,-0.04495058316633498,-0.008554224755466779,-2.675240396090088,0.928478530889495,-4.495058316633498,-0.8554224755466778,downstream_any,Any downstream,car_20,4805,60,is_listed,is_listed_interaction_car_pre
Interaction (mod=1 minus mod=0),-0.017574039711360272,0.013861898514742075,0.20487132067229516,-0.04474336080025473,0.009595281377534192,-1.7574039711360272,1.3861898514742075,-4.4743360800254734,0.9595281377534192,downstream_any,Any downstream,car_20,4805,60,is_listed,is_listed_interaction_car_pre
