"x_var","y_var","controls","subsample","year_fe","n","n_events","estimate","std.error","p.value","conf.low","conf.high","sig_05","sig_10"
"aa_intelligence_index","car_2","none","business_upstream",TRUE,123,47,0.000438068891187562,0.000593571043087984,0.464249266442694,-0.000756727649090256,0.00163286543146538,FALSE,FALSE
"aa_intelligence_index","car_2","none","real_upstream",FALSE,104,41,-0.000225296902732963,0.000372703828075382,0.548929588824489,-0.000978559437529058,0.000527965632063132,FALSE,FALSE
"aa_intelligence_index","car_2","none","real_upstream",TRUE,104,41,5.25872908626908e-05,0.000593920754911643,0.929887251046071,-0.00114777133068135,0.00125294591240674,FALSE,FALSE
"aa_intelligence_index","car_2","none","business_downstream",FALSE,1098,47,-0.000185289773267868,0.000273031724319222,0.500767233550275,-0.000734874129515413,0.000364294582979677,FALSE,FALSE
"aa_intelligence_index","car_2","none","business_downstream",TRUE,1098,47,0.000249578403286135,0.000249750765843487,0.322872552776983,-0.000253143814106978,0.000752300620679247,FALSE,FALSE
"aa_intelligence_index","car_2","none","real_downstream",FALSE,62,20,0.00102630178766034,0.000409281611143313,0.0213961215984753,0.000169665530510398,0.00188293804481028,TRUE,TRUE
"aa_intelligence_index","car_2","none","real_downstream",TRUE,62,20,0.0023237108446124,0.00047693482679338,0.000105834627960668,0.00132547477974879,0.003321946909476,TRUE,TRUE
"aa_intelligence_index","car_2","none","competitor",FALSE,365,47,-0.000281231615550869,0.000226630429722079,0.220924558947802,-0.00073741501011966,0.000174951779017922,FALSE,FALSE
"aa_intelligence_index","car_2","none","competitor",TRUE,365,47,0.000163091144647329,0.000229678556650067,0.481236281981644,-0.000299227811199759,0.000625410100494416,FALSE,FALSE
"aa_intelligence_index","car_2","none","positive_rel",FALSE,180,47,-0.000336348572045532,0.00034085248101732,0.328909606321669,-0.00102244903096606,0.000349751886875,FALSE,FALSE
"aa_intelligence_index","car_2","none","positive_rel",TRUE,180,47,0.000257988331840584,0.000512218476951795,0.616897988296482,-0.000773053986100898,0.00128903064978207,FALSE,FALSE
"aa_intelligence_index","car_2","none","downstream_comp",FALSE,1451,47,-0.000209311056625626,0.000253674676736051,0.413564254308717,-0.000719931696984932,0.00030130958373368,FALSE,FALSE
"aa_intelligence_index","car_2","none","downstream_comp",TRUE,1451,47,0.000227106717762947,0.000217640965479824,0.302173303256011,-0.000210981823795966,0.000665195259321861,FALSE,FALSE
"aa_intelligence_index","car_2","none","open_source",FALSE,925,11,-0.000399007562992074,0.000334773494237233,0.260828168251447,-0.00114492939211726,0.000346914266133107,FALSE,FALSE
"aa_intelligence_index","car_2","none","open_source",TRUE,925,11,-0.000342239667657627,0.000260244275042488,0.217842573452095,-0.000922100047886797,0.000237620712571542,FALSE,FALSE
"aa_intelligence_index","car_2","none","closed_source",FALSE,3015,36,8.36445020838233e-05,0.000221912276310747,0.708504334438264,-0.000366861369430705,0.000534150373598352,FALSE,FALSE
"aa_intelligence_index","car_2","none","closed_source",TRUE,3015,36,0.000753653300582202,0.000309417509396286,0.0200946725670994,0.000125502361617326,0.00138180423954708,TRUE,TRUE
"aa_intelligence_index","car_2","none","us_creator",FALSE,1342,16,0.00101967511112296,0.000341934102722033,0.00930606275767797,0.000290859823264688,0.00174849039898122,TRUE,TRUE
"aa_intelligence_index","car_2","none","us_creator",TRUE,1342,16,0.00136352432108057,0.000620803679397903,0.0441993287305769,4.03126007460749e-05,0.00268673604141507,TRUE,TRUE
"aa_intelligence_index","car_2","none","non_us_creator",FALSE,2598,31,-0.000236373592227364,0.000218893511559959,0.288811482169402,-0.000683413781749326,0.000210666597294598,FALSE,FALSE
"aa_intelligence_index","car_2","none","non_us_creator",TRUE,2598,31,0.000122405896377384,0.000258862424131477,0.639734825962793,-0.000406261702397701,0.000651073495152469,FALSE,FALSE
"aa_intelligence_index","car_2","none","text_or_reason",FALSE,3940,47,3.66340964061486e-05,0.00018609586339615,0.844807393768196,-0.000337957448001073,0.00041122564081337,FALSE,FALSE
"aa_intelligence_index","car_2","none","text_or_reason",TRUE,3940,47,0.000472753447237227,0.000252430761468071,0.0674587371439761,-3.53633215537335e-05,0.000980870216028187,FALSE,TRUE
"aa_intelligence_index","car_2","size","all",FALSE,3940,47,4.54841546333145e-05,0.000184478584516033,0.806349457719189,-0.000325851976233894,0.000416820285500523,FALSE,FALSE
"aa_intelligence_index","car_2","size","all",TRUE,3940,47,0.000467972098549851,0.000252911857357177,0.0706937316912804,-4.11130660389489e-05,0.000977057263138651,FALSE,TRUE
"aa_intelligence_index","car_2","size","owner",FALSE,21,21,-0.00206585326257289,0.000863157934064728,0.0266178186836292,-0.00386636916224943,-0.000265337362896349,TRUE,TRUE
"aa_intelligence_index","car_2","size","owner",TRUE,21,21,-0.00201278385519092,0.00110141276220196,0.0825915219829857,-0.00431029061749635,0.000284722907114501,FALSE,TRUE
"aa_intelligence_index","car_2","size","investor",FALSE,36,20,-0.00108360124970071,0.000811873776206996,0.197752041112188,-0.00278287259244526,0.00061567009304384,FALSE,FALSE
"aa_intelligence_index","car_2","size","investor",TRUE,36,20,0.00143751362380195,0.00108046341885399,0.19911565978086,-0.0008239223017677,0.00369894954937159,FALSE,FALSE
"aa_intelligence_index","car_2","size","cloud",FALSE,28,20,-0.000524958231407333,0.00116629016836265,0.65772500694647,-0.00296603160821027,0.0019161151453956,FALSE,FALSE
"aa_intelligence_index","car_2","size","cloud",TRUE,28,20,0.00152441804675578,0.00116347829799035,0.205739427199037,-0.000910770017720057,0.00395960611123162,FALSE,FALSE
"aa_intelligence_index","car_2","size","business_upstream",FALSE,123,47,0.000180893502830154,0.000352921216327576,0.610711296011869,-0.000529500060280916,0.000891287065941223,FALSE,FALSE
"aa_intelligence_index","car_2","size","business_upstream",TRUE,123,47,0.000527179945879512,0.000570996600174769,0.360687964230361,-0.000622176597610238,0.00167653648936926,FALSE,FALSE
"aa_intelligence_index","car_2","size","real_upstream",FALSE,104,41,-0.000108581326652608,0.000364316123511013,0.767214152697497,-0.000844891678172496,0.000627729024867281,FALSE,FALSE
"aa_intelligence_index","car_2","size","real_upstream",TRUE,104,41,0.000147694923625032,0.000591342764613721,0.80404969735492,-0.00104745338517144,0.0013428432324215,FALSE,FALSE
"aa_intelligence_index","car_2","size","business_downstream",FALSE,1098,47,-0.00019742968270416,0.000288389761522789,0.497035609753325,-0.000777928164446806,0.000383068799038486,FALSE,FALSE
"aa_intelligence_index","car_2","size","business_downstream",TRUE,1098,47,0.000250074353279224,0.000249873609213434,0.322157602260494,-0.000252895134992611,0.000753043841551059,FALSE,FALSE
"aa_intelligence_index","car_2","size","real_downstream",FALSE,62,20,0.00103387785499095,0.000414701628645543,0.0220604632250871,0.000165897370833523,0.00190185833914837,TRUE,TRUE
"aa_intelligence_index","car_2","size","real_downstream",TRUE,62,20,0.00232241965523133,0.000479635725340894,0.000113240670986592,0.00131853054473926,0.0033263087657234,TRUE,TRUE
"aa_intelligence_index","car_2","size","competitor",FALSE,365,47,-0.000292279130732808,0.000226749591400753,0.203844426200775,-0.000748702385320162,0.000164144123854546,FALSE,FALSE
"aa_intelligence_index","car_2","size","competitor",TRUE,365,47,0.000154528100069587,0.000229339855836424,0.503813336032995,-0.000307109086400366,0.00061616528653954,FALSE,FALSE
"aa_intelligence_index","car_2","size","positive_rel",FALSE,180,47,-0.000197376781357569,0.000313670149269417,0.532298527652037,-0.000828762044334379,0.000434008481619241,FALSE,FALSE
"aa_intelligence_index","car_2","size","positive_rel",TRUE,180,47,0.000354865510853787,0.000493183124234914,0.475447591184649,-0.000637860629380006,0.00134759165108758,FALSE,FALSE
"aa_intelligence_index","car_2","size","downstream_comp",FALSE,1451,47,-0.000219106855887462,0.000265591784328331,0.413642952521115,-0.000753715389671117,0.000315501677896193,FALSE,FALSE
"aa_intelligence_index","car_2","size","downstream_comp",TRUE,1451,47,0.000228794380978864,0.000217653539798153,0.298664204155663,-0.000209319471370074,0.000666908233327801,FALSE,FALSE
"aa_intelligence_index","car_2","size","open_source",FALSE,925,11,-0.000384342637261366,0.000337746798627028,0.281666383029714,-0.00113688940141623,0.0003682041268935,FALSE,FALSE
"aa_intelligence_index","car_2","size","open_source",TRUE,925,11,-0.000329317277922392,0.000267107263444261,0.245809143743744,-0.000924469349250282,0.000265834793405498,FALSE,FALSE
"aa_intelligence_index","car_2","size","closed_source",FALSE,3015,36,9.77509932201757e-05,0.000219734052974829,0.659159658476268,-0.000348332849830605,0.000543834836270957,FALSE,FALSE
"aa_intelligence_index","car_2","size","closed_source",TRUE,3015,36,0.000749855896336086,0.000310118396051865,0.0209502461593444,0.000120282081814916,0.00137942971085726,TRUE,TRUE
"aa_intelligence_index","car_2","size","us_creator",FALSE,1342,16,0.00102267568631273,0.000343341167826258,0.0093722234888521,0.000290861310177493,0.00175449006244797,TRUE,TRUE
"aa_intelligence_index","car_2","size","us_creator",TRUE,1342,16,0.00136254755485674,0.000621185698033858,0.0444464248781891,3.85215810742414e-05,0.00268657352863924,TRUE,TRUE
"aa_intelligence_index","car_2","size","non_us_creator",FALSE,2598,31,-0.00022869330552651,0.000214977631463841,0.295907220250073,-0.000667736200985991,0.000210349589932972,FALSE,FALSE
