event_id,ticker,av_pre_m10_m2,av_0_1,av_0_5,av_0_10,av_0_20
AIT-2022-10-001,GOOG,-0.7849768812520176,-0.0713593402405992,0.8010741921006207,0.9468501445367715,0.584192221630318
AIT-2022-10-001,ADI,0.3585517287622358,-0.004580359397485134,0.5497967452548944,0.14088814857305756,0.3366429005721535
AIT-2022-10-001,AAPL,-0.13078451987320105,-0.5872493162710735,-0.2120831790098562,0.21125439231864204,0.1577201527804632
AIT-2022-10-001,AMAT,1.1822839323236105,1.6918192227807975,1.032659025311643,0.4725870324000297,0.6017737458532637
AIT-2022-10-001,APP,-0.10437034394931535,-0.045044476653312675,-0.08777429445375358,-0.04286204165634756,0.6038454388054766
AIT-2022-10-001,ASML,1.0566417754154191,2.3623530439863063,1.7875073285383267,1.2430636265781871,1.2984689102059868
AIT-2022-10-001,ADSK,-0.3781009009816145,-1.831035418515228,-1.126848785705462,-0.8613443518237207,-0.2879465816107363
AIT-2022-10-001,AVGO,0.10978476606898223,0.3185405348757092,0.07968637071185453,-0.09373866513541276,0.0259548128664079
AIT-2022-10-001,CDNS,1.5233338612209482,0.32848101843410327,1.2213453620125323,0.8212701737777834,0.5622276842037385
AIT-2022-10-001,CTSH,0.44610345155353937,1.7165125376474295,0.5317318878678279,0.6742998348658854,1.1914034491062506
AIT-2022-10-001,CRWD,-0.4283031471673674,-1.1725047349989337,-1.2870447138045822,-1.0440064977645027,-0.45091740949352627
AIT-2022-10-001,DDOG,-0.4859302634982367,0.3683895491149805,0.09770032292456592,0.4666337230489573,0.46894845040625943
AIT-2022-10-001,DASH,-0.050009564934904834,-0.3948020424336458,-0.7058514531058814,0.2230062141961282,0.471438226470737
AIT-2022-10-001,FTNT,-0.20137937937931066,-0.44270927507676355,-0.30718042373754556,0.0220119050838574,0.01871347797657358
AIT-2022-10-001,INTC,0.7777564881084171,0.43863391802527074,0.40751104912129255,0.8465173995024933,0.5538005243599126
AIT-2022-10-001,INTU,-0.07681198373320725,-0.5989845645071735,-0.9051574934209269,-0.18059685077427287,0.1285817983664579
AIT-2022-10-001,KLAC,1.7382199913954695,1.1415738241417057,0.9223714015351474,0.8847878182340455,0.7361357324908111
AIT-2022-10-001,LRCX,2.829063811916836,3.558638870482393,2.121880783896414,1.5684717880726213,1.6288437106286695
AIT-2022-10-001,MRVL,1.07641939608612,-0.08513619180124235,0.6774732567149712,0.5664982355430435,0.6796899295209436
AIT-2022-10-001,META,0.08240510740797889,0.41623284818666895,1.8565670538732488,2.2664453689630437,1.9781024894539196
AIT-2022-10-001,MCHP,0.10331958405034418,-0.25006703556148535,0.18302013820898497,0.5585546153457774,0.7104344424839996
AIT-2022-10-001,MU,0.31766014139044574,-0.19106005976180546,0.08125202334489319,-0.27429330249855377,-0.2876617254055177
AIT-2022-10-001,MSFT,-0.12271808331479732,-0.7427680319062442,0.43370775065668427,0.4422676305391058,0.28152676936897797
AIT-2022-10-001,MPWR,1.8475466733632817,0.8104830727259935,1.2827229243732692,1.779935038949231,1.381049136516881
AIT-2022-10-001,NVDA,0.8842794215756703,0.6913515006214233,0.18814940994681084,0.006711688985664599,0.14413361743332656
AIT-2022-10-001,NXPI,-0.21781046285135144,0.18863556537571932,-0.17534680577674347,0.14564163542766315,0.019944491470392928
AIT-2022-10-001,PLTR,-0.5980115181124188,-0.9572201993242305,-0.8549247671880792,-0.8334698502051077,-0.23920319885265298
AIT-2022-10-001,PANW,-0.6304356742088573,0.3254129480001451,-0.3467513037345121,-0.3733677616711301,0.07280458007846694
AIT-2022-10-001,PDD,-0.5467415848855537,-0.04930198903755886,1.089319560129561,0.7145152347798613,0.4812889544068704
AIT-2022-10-001,QCOM,-0.23095194535730273,-0.533835095140172,-0.6438190588507341,-0.1806877194320842,-0.06457578858941769
AIT-2022-10-001,ROP,-0.07241979388663847,0.3198690672046891,1.5398266375824228,1.1064092059027102,0.7798671080137509
AIT-2022-10-001,STX,0.4895014184789843,1.1371748567524897,2.0311249069461064,1.619291640054363,1.1371099547646537
AIT-2022-10-001,SHOP,-0.32955391201085527,0.2834907157734045,0.19007373289663385,0.20878972015733613,-0.28587166765171446
AIT-2022-10-001,MSTR,-0.834927348106948,-1.2057908060918268,-0.7775629211740102,-0.8021007784432649,0.07132878930651401
AIT-2022-10-001,SNPS,1.251486057823091,-0.10460397327658622,0.10766349064952457,-0.31157000061207873,-0.13917236332556232
AIT-2022-10-001,TXN,0.3746500800904238,0.7512560725907504,1.060792298130405,0.6129800058557824,0.45542236049740226
AIT-2022-10-001,TRI,-0.5655301098303244,-1.063761980650988,-0.3289034358376966,0.32463037596032807,0.3982134169627946
AIT-2022-10-001,WDC,0.9039592214843,0.7666734618897639,1.0730359560913905,0.8757499278491203,0.5782794461158717
AIT-2022-10-001,WDAY,-0.6059166011109578,-1.0908559538629312,-0.6046438678565684,-0.7574342940350136,-0.37063372903995606
AIT-2022-10-001,ZS,0.4464619642215635,-0.42063056427675566,-0.6675327894712858,-0.5853603023422157,-0.1653023230325853
AIT-2022-12-001,ADBE,-0.5639003639699631,-1.0746134712576039,-0.5651994660624643,0.1459751072408947,-0.5223131869877922
AIT-2022-12-001,AMD,-2.0985395959865003,-1.8739732429516927,-1.5791204772059826,-1.8990093292411245,-2.281588247251887
AIT-2022-12-001,GOOGL,-1.146577979574845,-0.07838113045159167,-0.09517753068772068,-0.021733752901610785,-0.3284408224734414
AIT-2022-12-001,GOOG,-1.0615823314107131,-0.09531967007702558,-0.004427749674674162,-0.0019785081214718832,-0.40434571514463125
AIT-2022-12-001,ADI,-0.08230693603736622,-1.412758077910819,-0.5919782936501788,-0.42144057503113513,-0.727514129470423
