"date","portfolio","event_window","event_portfolio_return","active_events"
2023-04-03,"competitor_minus_unrelated","0_20",-0.00704902032913945,1
2023-04-03,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-03,"deployer_minus_unrelated","pre_21_1",0,0
2023-04-03,"competitor_minus_unrelated","pre_21_1",0,0
2023-04-03,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-03,"hardware_minus_unrelated","pre_21_1",0,0
2023-04-04,"deployer_minus_unrelated","0_10",0,0
2023-04-04,"deployer_minus_unrelated","0_20",-0.00990112627752376,1
2023-04-04,"hardware_minus_unrelated","0_10",0,0
2023-04-04,"competitor_minus_unrelated","0_20",0.00546625970413955,1
2023-04-04,"hardware_minus_unrelated","pre_21_1",0,0
2023-04-04,"hardware_minus_unrelated","0_20",-0.0168033393835038,1
2023-04-04,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-04,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-04,"competitor_minus_unrelated","pre_21_1",0,0
2023-04-04,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-04,"deployer_minus_unrelated","pre_21_1",0,0
2023-04-04,"competitor_minus_unrelated","0_10",0,0
2023-04-05,"competitor_minus_unrelated","0_20",0.00431666582850271,1
2023-04-05,"hardware_minus_unrelated","pre_21_1",0,0
2023-04-05,"hardware_minus_unrelated","0_20",-0.00409214632417364,1
2023-04-05,"deployer_minus_unrelated","0_20",-0.00843856976551237,1
2023-04-05,"hardware_minus_unrelated","0_10",0,0
2023-04-05,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-05,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-05,"competitor_minus_unrelated","0_10",0,0
2023-04-05,"competitor_minus_unrelated","pre_21_1",0,0
2023-04-05,"deployer_minus_unrelated","0_10",0,0
2023-04-05,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-05,"deployer_minus_unrelated","pre_21_1",0,0
2023-04-06,"competitor_minus_unrelated","0_20",0.0239828444733932,1
2023-04-06,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-06,"hardware_minus_unrelated","0_10",0,0
2023-04-06,"competitor_minus_unrelated","0_10",0,0
2023-04-06,"competitor_minus_unrelated","pre_21_1",0,0
2023-04-06,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-06,"hardware_minus_unrelated","pre_21_1",0,0
2023-04-06,"deployer_minus_unrelated","0_20",0.00272483888324365,1
2023-04-06,"hardware_minus_unrelated","0_20",-0.0019417264561583,1
2023-04-06,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-06,"deployer_minus_unrelated","0_10",0,0
2023-04-06,"deployer_minus_unrelated","pre_21_1",0,0
2023-04-10,"hardware_minus_unrelated","0_10",0,0
2023-04-10,"competitor_minus_unrelated","0_10",0,0
2023-04-10,"deployer_minus_unrelated","0_20",-0.0434217354770165,1
2023-04-10,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-10,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-10,"competitor_minus_unrelated","0_20",-0.05260900386855,1
2023-04-10,"deployer_minus_unrelated","0_10",0,0
2023-04-10,"deployer_minus_unrelated","pre_21_1",0,0
2023-04-10,"competitor_minus_unrelated","pre_21_1",0,0
2023-04-10,"hardware_minus_unrelated","0_20",-0.0145575992856141,1
2023-04-10,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-10,"hardware_minus_unrelated","pre_21_1",0,0
2023-04-11,"deployer_minus_unrelated","0_20",-0.032196746857115,1
2023-04-11,"deployer_minus_unrelated","0_10",0,0
2023-04-11,"competitor_minus_unrelated","0_10",0,0
2023-04-11,"hardware_minus_unrelated","0_10",0,0
2023-04-11,"competitor_minus_unrelated","0_20",-0.0451339334988598,1
2023-04-11,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-11,"hardware_minus_unrelated","0_20",-0.037915076321418,1
2023-04-11,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-11,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-11,"hardware_minus_unrelated","pre_21_1",-0.037915076321418,1
2023-04-11,"competitor_minus_unrelated","pre_21_1",-0.0461430487064839,1
2023-04-11,"deployer_minus_unrelated","pre_21_1",-0.032196746857115,1
2023-04-12,"hardware_minus_unrelated","0_10",0,0
2023-04-12,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-12,"competitor_minus_unrelated","0_10",0,0
2023-04-12,"deployer_minus_unrelated","0_10",0,0
2023-04-12,"hardware_minus_unrelated","0_20",-0.00716390928093558,1
2023-04-12,"deployer_minus_unrelated","0_20",-0.0237599373342166,1
2023-04-12,"deployer_minus_unrelated","pre_21_1",-0.0237599373342166,1
2023-04-12,"hardware_minus_unrelated","pre_21_1",-0.00716390928093558,1
2023-04-12,"competitor_minus_unrelated","pre_21_1",0.00887434345289748,1
2023-04-12,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-12,"competitor_minus_unrelated","0_20",0.0067213975940005,1
2023-04-12,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-13,"competitor_minus_unrelated","0_10",0,0
2023-04-13,"hardware_minus_unrelated","0_20",0,0
2023-04-13,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-13,"competitor_minus_unrelated","0_20",0,0
2023-04-13,"deployer_minus_unrelated","0_20",0,0
2023-04-13,"competitor_minus_unrelated","pre_21_1",-0.00017604141596983,1
2023-04-13,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-13,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-13,"hardware_minus_unrelated","0_10",0,0
2023-04-13,"hardware_minus_unrelated","pre_21_1",-0.021682339994731,1
2023-04-13,"deployer_minus_unrelated","0_10",0,0
2023-04-13,"deployer_minus_unrelated","pre_21_1",-0.00137639884328304,1
2023-04-14,"competitor_minus_unrelated","pre_21_1",0.0111224712298559,1
2023-04-14,"competitor_minus_unrelated","0_20",0,0
2023-04-14,"deployer_minus_unrelated","0_20",0,0
2023-04-14,"hardware_minus_unrelated","0_20",0,0
2023-04-14,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-14,"competitor_minus_unrelated","0_10",0,0
2023-04-14,"hardware_minus_unrelated","pre_21_1",0.00823792878739086,1
2023-04-14,"hardware_minus_unrelated","0_10",0,0
2023-04-14,"deployer_minus_unrelated","pre_21_1",0.00979168430190321,1
2023-04-14,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-14,"deployer_minus_unrelated","0_10",0,0
2023-04-14,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-17,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-17,"hardware_minus_unrelated","0_20",0,0
2023-04-17,"competitor_minus_unrelated","pre_21_1",0.0260437101402309,1
2023-04-17,"deployer_minus_unrelated","0_20",0,0
2023-04-17,"hardware_minus_unrelated","0_10",0,0
2023-04-17,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-17,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-17,"deployer_minus_unrelated","0_10",0,0
2023-04-17,"hardware_minus_unrelated","pre_21_1",0.0275345169189446,1
2023-04-17,"deployer_minus_unrelated","pre_21_1",0.0279743763753993,1
2023-04-17,"competitor_minus_unrelated","0_20",0,0
2023-04-17,"competitor_minus_unrelated","0_10",0,0
2023-04-18,"hardware_minus_unrelated","pre_21_1",-0.0231550280190165,1
2023-04-18,"competitor_minus_unrelated","0_10",0,0
2023-04-18,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-18,"competitor_minus_unrelated","pre_21_1",-0.0253606620860533,1
2023-04-18,"competitor_minus_unrelated","0_20",0,0
2023-04-18,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-18,"deployer_minus_unrelated","0_20",0,0
2023-04-18,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-18,"hardware_minus_unrelated","0_20",0,0
2023-04-18,"deployer_minus_unrelated","0_10",0,0
2023-04-18,"hardware_minus_unrelated","0_10",0,0
2023-04-18,"deployer_minus_unrelated","pre_21_1",-0.00694428241164119,1
2023-04-19,"deployer_minus_unrelated","0_20",0,0
2023-04-19,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-19,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-19,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-19,"hardware_minus_unrelated","0_10",0,0
2023-04-19,"hardware_minus_unrelated","0_20",0,0
2023-04-19,"competitor_minus_unrelated","pre_21_1",0.0224117263620869,1
2023-04-19,"hardware_minus_unrelated","pre_21_1",0.00670497110979909,1
2023-04-19,"deployer_minus_unrelated","pre_21_1",0.0194078481937123,1
2023-04-19,"deployer_minus_unrelated","0_10",0,0
2023-04-19,"competitor_minus_unrelated","0_10",0,0
2023-04-19,"competitor_minus_unrelated","0_20",0,0
2023-04-20,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-20,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-20,"deployer_minus_unrelated","pre_21_1",0.0160747351551127,1
2023-04-20,"hardware_minus_unrelated","0_20",0,0
2023-04-20,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-20,"deployer_minus_unrelated","0_20",0,0
2023-04-20,"deployer_minus_unrelated","0_10",0,0
2023-04-20,"competitor_minus_unrelated","0_10",0,0
2023-04-20,"hardware_minus_unrelated","pre_21_1",0.0275129384628201,1
2023-04-20,"competitor_minus_unrelated","0_20",0,0
2023-04-20,"hardware_minus_unrelated","0_10",0,0
2023-04-20,"competitor_minus_unrelated","pre_21_1",0.0252042302269876,1
2023-04-21,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-21,"deployer_minus_unrelated","pre_21_1",0.00797744192244215,1
2023-04-21,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-21,"hardware_minus_unrelated","pre_21_1",-0.00287207226757004,1
2023-04-21,"deployer_minus_unrelated","0_20",0,0
2023-04-21,"competitor_minus_unrelated","pre_21_1",-0.000909146851380771,1
2023-04-21,"competitor_minus_unrelated","0_10",0,0
2023-04-21,"competitor_minus_unrelated","0_20",0,0
2023-04-21,"deployer_minus_unrelated","0_10",0,0
2023-04-21,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-21,"hardware_minus_unrelated","0_20",0,0
2023-04-21,"hardware_minus_unrelated","0_10",0,0
2023-04-24,"hardware_minus_unrelated","pre_21_1",0.00364919114933159,1
2023-04-24,"deployer_minus_unrelated","pre_21_1",-0.0118452092391603,1
2023-04-24,"deployer_minus_unrelated","pre_11_1",0,0
2023-04-24,"competitor_minus_unrelated","pre_11_1",0,0
2023-04-24,"deployer_minus_unrelated","0_20",0,0
2023-04-24,"hardware_minus_unrelated","0_10",0,0
2023-04-24,"hardware_minus_unrelated","pre_11_1",0,0
2023-04-24,"hardware_minus_unrelated","0_20",0,0
2023-04-24,"competitor_minus_unrelated","0_20",0,0
2023-04-24,"competitor_minus_unrelated","0_10",0,0
2023-04-24,"competitor_minus_unrelated","pre_21_1",0.00378099230948334,1
2023-04-24,"deployer_minus_unrelated","0_10",0,0
2023-04-25,"competitor_minus_unrelated","pre_21_1",-0.017448597412544,1
2023-04-25,"hardware_minus_unrelated","pre_21_1",-0.029885806520539,1
2023-04-25,"deployer_minus_unrelated","0_20",0,0
2023-04-25,"deployer_minus_unrelated","pre_21_1",-0.0291805088046523,1
2023-04-25,"hardware_minus_unrelated","pre_11_1",-0.029885806520539,1
2023-04-25,"deployer_minus_unrelated","0_10",0,0
2023-04-25,"hardware_minus_unrelated","0_20",0,0
2023-04-25,"hardware_minus_unrelated","0_10",0,0
2023-04-25,"competitor_minus_unrelated","0_20",0,0
2023-04-25,"competitor_minus_unrelated","pre_11_1",-0.017448597412544,1
2023-04-25,"competitor_minus_unrelated","0_10",0,0
2023-04-25,"deployer_minus_unrelated","pre_11_1",-0.0291805088046523,1
2023-04-26,"hardware_minus_unrelated","pre_21_1",-0.000344447036685656,1
2023-04-26,"deployer_minus_unrelated","0_20",0,0
2023-04-26,"hardware_minus_unrelated","pre_11_1",-0.000344447036685656,1
2023-04-26,"deployer_minus_unrelated","0_10",0,0
2023-04-26,"deployer_minus_unrelated","pre_21_1",-0.000570669454088753,1
2023-04-26,"hardware_minus_unrelated","0_10",0,0
2023-04-26,"competitor_minus_unrelated","pre_11_1",0.00842309147470502,1
2023-04-26,"competitor_minus_unrelated","pre_21_1",0.00842309147470502,1
2023-04-26,"hardware_minus_unrelated","0_20",0,0
2023-04-26,"deployer_minus_unrelated","pre_11_1",-0.000570669454088753,1
2023-04-26,"competitor_minus_unrelated","0_20",0,0
2023-04-26,"competitor_minus_unrelated","0_10",0,0
2023-04-27,"hardware_minus_unrelated","0_10",0,0
2023-04-27,"deployer_minus_unrelated","0_20",0,0
2023-04-27,"hardware_minus_unrelated","0_20",0,0
2023-04-27,"hardware_minus_unrelated","pre_11_1",-0.0473973286370026,1
2023-04-27,"competitor_minus_unrelated","pre_21_1",-0.00178614829242962,1
2023-04-27,"hardware_minus_unrelated","pre_21_1",-0.0473973286370026,1
2023-04-27,"competitor_minus_unrelated","0_10",0,0
2023-04-27,"deployer_minus_unrelated","pre_21_1",-0.037700928431169,1
2023-04-27,"competitor_minus_unrelated","pre_11_1",-0.00178614829242962,1
2023-04-27,"deployer_minus_unrelated","0_10",0,0
2023-04-27,"deployer_minus_unrelated","pre_11_1",-0.037700928431169,1
2023-04-27,"competitor_minus_unrelated","0_20",0,0
2023-04-28,"deployer_minus_unrelated","0_20",0,0
2023-04-28,"competitor_minus_unrelated","pre_21_1",-0.00741518563482629,1
2023-04-28,"hardware_minus_unrelated","pre_11_1",0.00457715514972933,1
2023-04-28,"hardware_minus_unrelated","0_10",0,0
2023-04-28,"deployer_minus_unrelated","pre_11_1",0.0112821132434974,1
2023-04-28,"deployer_minus_unrelated","pre_21_1",0.0112821132434974,1
2023-04-28,"competitor_minus_unrelated","0_20",0,0
2023-04-28,"competitor_minus_unrelated","pre_11_1",-0.00741518563482629,1
2023-04-28,"deployer_minus_unrelated","0_10",0,0
2023-04-28,"hardware_minus_unrelated","pre_21_1",0.00457715514972933,1
2023-04-28,"hardware_minus_unrelated","0_20",0,0
2023-04-28,"competitor_minus_unrelated","0_10",0,0
2023-05-01,"competitor_minus_unrelated","0_20",0,0
2023-05-01,"deployer_minus_unrelated","0_20",0,0
2023-05-01,"competitor_minus_unrelated","pre_21_1",0.0268069089284674,1
2023-05-01,"deployer_minus_unrelated","pre_21_1",0.0350827225031007,1
2023-05-01,"deployer_minus_unrelated","pre_11_1",0.0350827225031007,1
2023-05-01,"competitor_minus_unrelated","0_10",0,0
2023-05-01,"hardware_minus_unrelated","0_10",0,0
2023-05-01,"hardware_minus_unrelated","0_20",0,0
2023-05-01,"hardware_minus_unrelated","pre_11_1",0.0315884790351706,1
2023-05-01,"hardware_minus_unrelated","pre_21_1",0.0315884790351706,1
2023-05-01,"competitor_minus_unrelated","pre_11_1",0.0268069089284674,1
2023-05-01,"deployer_minus_unrelated","0_10",0,0
2023-05-02,"competitor_minus_unrelated","pre_21_1",-0.0450695937971146,1
2023-05-02,"competitor_minus_unrelated","0_10",0,0
2023-05-02,"hardware_minus_unrelated","pre_11_1",-0.043840869072774,1
2023-05-02,"deployer_minus_unrelated","pre_11_1",-0.0622353658282793,1
2023-05-02,"hardware_minus_unrelated","pre_21_1",-0.043840869072774,1
2023-05-02,"competitor_minus_unrelated","0_20",0,0
2023-05-02,"competitor_minus_unrelated","pre_11_1",-0.0450695937971146,1
2023-05-02,"deployer_minus_unrelated","0_20",0,0
2023-05-02,"deployer_minus_unrelated","0_10",0,0
2023-05-02,"hardware_minus_unrelated","0_20",0,0
2023-05-02,"hardware_minus_unrelated","0_10",0,0
2023-05-02,"deployer_minus_unrelated","pre_21_1",-0.0622353658282793,1
2023-05-03,"competitor_minus_unrelated","0_20",0,0
2023-05-03,"competitor_minus_unrelated","0_10",0,0
2023-05-03,"deployer_minus_unrelated","0_20",0,0
2023-05-03,"competitor_minus_unrelated","pre_11_1",0.0202569423546405,1
2023-05-03,"deployer_minus_unrelated","pre_11_1",0.0392529773287541,1
2023-05-03,"hardware_minus_unrelated","pre_21_1",0.0304479032024733,1
2023-05-03,"competitor_minus_unrelated","pre_21_1",0.0202569423546405,1
2023-05-03,"hardware_minus_unrelated","0_10",0,0
2023-05-03,"hardware_minus_unrelated","pre_11_1",0.0304479032024733,1
2023-05-03,"deployer_minus_unrelated","0_10",0,0
2023-05-03,"hardware_minus_unrelated","0_20",0,0
2023-05-03,"deployer_minus_unrelated","pre_21_1",0.0392529773287541,1
2023-05-04,"deployer_minus_unrelated","pre_11_1",-0.00744860309783672,1
2023-05-04,"competitor_minus_unrelated","pre_11_1",-0.022082043531847,1
2023-05-04,"competitor_minus_unrelated","pre_21_1",-0.022082043531847,1
2023-05-04,"deployer_minus_unrelated","0_20",0,0
2023-05-04,"competitor_minus_unrelated","0_20",0,0
2023-05-04,"hardware_minus_unrelated","pre_21_1",-0.0147799175778471,1
2023-05-04,"hardware_minus_unrelated","pre_11_1",-0.0147799175778471,1
2023-05-04,"hardware_minus_unrelated","0_10",0,0
2023-05-04,"deployer_minus_unrelated","pre_21_1",-0.00744860309783672,1
2023-05-04,"hardware_minus_unrelated","0_20",0,0
2023-05-04,"deployer_minus_unrelated","0_10",0,0
2023-05-04,"competitor_minus_unrelated","0_10",0,0
2023-05-05,"competitor_minus_unrelated","pre_21_1",-0.00371688303758691,1
2023-05-05,"competitor_minus_unrelated","pre_11_1",-0.00371688303758691,1
2023-05-05,"hardware_minus_unrelated","pre_11_1",-0.0131995289869185,1
2023-05-05,"hardware_minus_unrelated","0_10",0,0
2023-05-05,"hardware_minus_unrelated","pre_21_1",-0.0131995289869185,1
2023-05-05,"competitor_minus_unrelated","0_20",0,0
2023-05-05,"competitor_minus_unrelated","0_10",0,0
2023-05-05,"hardware_minus_unrelated","0_20",0,0
2023-05-05,"deployer_minus_unrelated","pre_21_1",-0.0179021722666718,1
2023-05-05,"deployer_minus_unrelated","0_20",0,0
2023-05-05,"deployer_minus_unrelated","0_10",0,0
2023-05-05,"deployer_minus_unrelated","pre_11_1",-0.0179021722666718,1
2023-05-08,"competitor_minus_unrelated","pre_11_1",0.0446078324013461,1
2023-05-08,"hardware_minus_unrelated","pre_11_1",0.0537610449159835,1
2023-05-08,"deployer_minus_unrelated","pre_21_1",0.0634659303592807,1
2023-05-08,"hardware_minus_unrelated","0_10",0,0
2023-05-08,"hardware_minus_unrelated","pre_21_1",0.0537610449159835,1
2023-05-08,"deployer_minus_unrelated","0_10",0,0
2023-05-08,"competitor_minus_unrelated","0_20",0,0
2023-05-08,"deployer_minus_unrelated","pre_11_1",0.0634659303592807,1
2023-05-08,"hardware_minus_unrelated","0_20",0,0
2023-05-08,"deployer_minus_unrelated","0_20",0,0
2023-05-08,"competitor_minus_unrelated","pre_21_1",0.0446078324013461,1
2023-05-08,"competitor_minus_unrelated","0_10",0,0
2023-05-09,"hardware_minus_unrelated","pre_11_1",-0.0304399445885068,1
2023-05-09,"hardware_minus_unrelated","pre_21_1",-0.0304399445885068,1
2023-05-09,"deployer_minus_unrelated","pre_21_1",-0.0177370225438697,1
2023-05-09,"deployer_minus_unrelated","0_20",0,0
2023-05-09,"hardware_minus_unrelated","0_10",0,0
2023-05-09,"hardware_minus_unrelated","0_20",0,0
2023-05-09,"deployer_minus_unrelated","0_10",0,0
2023-05-09,"competitor_minus_unrelated","0_20",0,0
2023-05-09,"competitor_minus_unrelated","pre_11_1",-0.0188469593838572,1
2023-05-09,"competitor_minus_unrelated","0_10",0,0
2023-05-09,"deployer_minus_unrelated","pre_11_1",-0.0177370225438697,1
2023-05-09,"competitor_minus_unrelated","pre_21_1",-0.0188469593838572,1
2023-05-10,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-10,"deployer_minus_unrelated","0_20",-0.0133308756365652,1
2023-05-10,"hardware_minus_unrelated","0_10",-0.0115111401813927,1
2023-05-10,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-10,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-10,"hardware_minus_unrelated","0_20",-0.0115111401813927,1
2023-05-10,"deployer_minus_unrelated","0_10",-0.0133308756365652,1
2023-05-10,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-10,"competitor_minus_unrelated","0_10",-0.0135407076280422,1
2023-05-10,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-10,"competitor_minus_unrelated","0_20",-0.0135407076280422,1
2023-05-10,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-11,"deployer_minus_unrelated","0_20",0.0613189605925958,1
2023-05-11,"hardware_minus_unrelated","0_10",0.0355998533502371,1
2023-05-11,"deployer_minus_unrelated","0_10",0.0613189605925958,1
2023-05-11,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-11,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-11,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-11,"competitor_minus_unrelated","0_10",0.0445770214903105,1
2023-05-11,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-11,"hardware_minus_unrelated","0_20",0.0355998533502371,1
2023-05-11,"competitor_minus_unrelated","0_20",0.0445770214903105,1
2023-05-11,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-11,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-12,"deployer_minus_unrelated","0_10",0.00697524126195907,1
2023-05-12,"hardware_minus_unrelated","0_10",0.0266768526777684,1
2023-05-12,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-12,"competitor_minus_unrelated","0_10",0.0160787051387812,1
2023-05-12,"competitor_minus_unrelated","0_20",0.0160787051387812,1
2023-05-12,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-12,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-12,"hardware_minus_unrelated","0_20",0.0266768526777684,1
2023-05-12,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-12,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-12,"deployer_minus_unrelated","0_20",0.00697524126195907,1
2023-05-12,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-15,"deployer_minus_unrelated","0_10",-0.00622093821883977,1
2023-05-15,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-15,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-15,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-15,"deployer_minus_unrelated","0_20",-0.00622093821883977,1
2023-05-15,"competitor_minus_unrelated","0_20",-0.00871337125012778,1
2023-05-15,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-15,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-15,"hardware_minus_unrelated","0_10",0.0153130963250202,1
2023-05-15,"hardware_minus_unrelated","0_20",0.0153130963250202,1
2023-05-15,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-15,"competitor_minus_unrelated","0_10",-0.00871337125012778,1
2023-05-16,"deployer_minus_unrelated","0_10",0.00778069793188955,1
2023-05-16,"competitor_minus_unrelated","0_20",0.0196495433505048,1
2023-05-16,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-16,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-16,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-16,"hardware_minus_unrelated","0_20",0.0138910885940917,1
2023-05-16,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-16,"competitor_minus_unrelated","0_10",0.0196495433505048,1
2023-05-16,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-16,"deployer_minus_unrelated","0_20",0.00778069793188955,1
2023-05-16,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-16,"hardware_minus_unrelated","0_10",0.0138910885940917,1
2023-05-17,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-17,"deployer_minus_unrelated","0_10",-0.0166269071028547,1
2023-05-17,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-17,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-17,"competitor_minus_unrelated","0_20",-0.0100006003363512,1
2023-05-17,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-17,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-17,"deployer_minus_unrelated","0_20",-0.0166269071028547,1
2023-05-17,"hardware_minus_unrelated","0_20",-0.00250484577873623,1
2023-05-17,"hardware_minus_unrelated","0_10",-0.00250484577873623,1
2023-05-17,"competitor_minus_unrelated","0_10",-0.0100006003363512,1
2023-05-17,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-18,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-18,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-18,"hardware_minus_unrelated","0_20",0.0333771726909713,1
2023-05-18,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-18,"hardware_minus_unrelated","0_10",0.0333771726909713,1
2023-05-18,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-18,"deployer_minus_unrelated","0_20",-0.0101737783268578,1
2023-05-18,"competitor_minus_unrelated","0_20",0.0148299203380373,1
2023-05-18,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-18,"deployer_minus_unrelated","0_10",-0.0101737783268578,1
2023-05-18,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-18,"competitor_minus_unrelated","0_10",0.0148299203380373,1
2023-05-19,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-19,"deployer_minus_unrelated","0_20",-0.00588631889439547,1
2023-05-19,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-19,"competitor_minus_unrelated","0_10",0.00593982018916472,1
2023-05-19,"hardware_minus_unrelated","0_10",-0.0051228213036531,1
2023-05-19,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-19,"competitor_minus_unrelated","0_20",0.00593982018916472,1
2023-05-19,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-19,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-19,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-19,"deployer_minus_unrelated","0_10",-0.00588631889439547,1
2023-05-19,"hardware_minus_unrelated","0_20",-0.0051228213036531,1
2023-05-22,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-22,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-22,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-22,"hardware_minus_unrelated","0_20",-0.0045726660193934,1
2023-05-22,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-22,"hardware_minus_unrelated","0_10",-0.0045726660193934,1
2023-05-22,"deployer_minus_unrelated","0_20",-0.00437145455867444,1
2023-05-22,"deployer_minus_unrelated","0_10",-0.00437145455867444,1
2023-05-22,"competitor_minus_unrelated","0_20",-0.00552209308705681,1
2023-05-22,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-22,"competitor_minus_unrelated","0_10",-0.00552209308705681,1
2023-05-22,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-23,"deployer_minus_unrelated","pre_21_1",0,0
2023-05-23,"hardware_minus_unrelated","pre_11_1",0,0
2023-05-23,"hardware_minus_unrelated","0_10",0.00190747565355388,1
2023-05-23,"deployer_minus_unrelated","pre_11_1",0,0
2023-05-23,"competitor_minus_unrelated","pre_11_1",0,0
2023-05-23,"deployer_minus_unrelated","0_10",0.00723546208382845,1
2023-05-23,"hardware_minus_unrelated","pre_21_1",0,0
2023-05-23,"hardware_minus_unrelated","0_20",0.00190747565355388,1
2023-05-23,"deployer_minus_unrelated","0_20",0.00723546208382845,1
2023-05-23,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-23,"competitor_minus_unrelated","0_10",0.0050421962417096,1
2023-05-23,"competitor_minus_unrelated","0_20",0.0050421962417096,1
2023-05-24,"competitor_minus_unrelated","pre_21_1",0,0
2023-05-24,"competitor_minus_unrelated","pre_11_1",0,0
