"x_var","y_var","controls","subsample","year_fe","n","n_events","estimate","std.error","p.value","conf.low","conf.high","sig_05","sig_10"
"aa_intelligence_index","car_15","full","open_source",FALSE,930,11,-0.00251656077740883,0.000760443788419722,0.00788821681023522,-0.00421093512713844,-0.000822186427679213,TRUE,TRUE
"aa_intelligence_index","car_15","full","open_source",TRUE,930,11,-0.0020552495360839,0.000480460174748508,0.00161732344269463,-0.00312578151827316,-0.000984717553894635,TRUE,TRUE
"aa_intelligence_index","car_15","full","closed_source",FALSE,3025,36,0.000206129867914126,0.000536085740636973,0.702927589189885,-0.000882182044374949,0.0012944417802032,FALSE,FALSE
"aa_intelligence_index","car_15","full","closed_source",TRUE,3025,36,0.00182611204531009,0.000624709857227269,0.00603783773791267,0.00055788361129687,0.0030943404793233,TRUE,TRUE
"aa_intelligence_index","car_15","full","text_or_reason",FALSE,3955,47,3.47790793426678e-05,0.000467902647910038,0.941070317911123,-0.000907060101358196,0.000976618260043531,FALSE,FALSE
"aa_intelligence_index","car_15","full","text_or_reason",TRUE,3955,47,0.00111028872042579,0.000589479355802004,0.0659624549412559,-7.627168052192e-05,0.00229684912137351,FALSE,TRUE
"aa_intelligence_index","car_20","none","all",FALSE,3955,47,0.000436137673294694,0.000597178410909874,0.468891507499185,-0.000765920121795489,0.00163819546838488,FALSE,FALSE
"aa_intelligence_index","car_20","none","all",TRUE,3955,47,0.00172168343412556,0.000849654439165573,0.0485516928611255,1.14177529268171e-05,0.00343194911532429,TRUE,TRUE
"aa_intelligence_index","car_20","none","us_creator",FALSE,1342,16,0.000943118534283687,0.0013609690898287,0.498914530465565,-0.0019577184137526,0.00384395548231998,FALSE,FALSE
"aa_intelligence_index","car_20","none","us_creator",TRUE,1342,16,0.00250574324125923,0.00226039643297537,0.285086296624671,-0.00231217770859106,0.00732366419110952,FALSE,FALSE
"aa_intelligence_index","car_20","none","non_us_creator",FALSE,2613,31,0.00040164076674032,0.000786961536850324,0.613527964846734,-0.00120554910413759,0.00200883063761823,FALSE,FALSE
"aa_intelligence_index","car_20","none","non_us_creator",TRUE,2613,31,0.00170423852599635,0.000811598972492586,0.0442563550221601,4.67322989123596e-05,0.00336174475308035,TRUE,TRUE
"aa_intelligence_index","car_20","none","open_source",FALSE,930,11,-0.00379949306797686,0.000980522326386976,0.00308409872383573,-0.00598423295863964,-0.00161475317731407,TRUE,TRUE
"aa_intelligence_index","car_20","none","open_source",TRUE,930,11,-0.00338435886007618,0.000732393213309236,0.000949194397942071,-0.00501623263358155,-0.0017524850865708,TRUE,TRUE
"aa_intelligence_index","car_20","none","closed_source",FALSE,3025,36,0.00072680036082559,0.000654666697014252,0.27448917660947,-0.000602243691144509,0.00205584441279569,FALSE,FALSE
"aa_intelligence_index","car_20","none","closed_source",TRUE,3025,36,0.00283061472905399,0.000698608190941469,0.000268686392069485,0.00141236470188308,0.0042488647562249,TRUE,TRUE
"aa_intelligence_index","car_20","none","text_or_reason",FALSE,3955,47,0.000436137673294694,0.000597178410909874,0.468891507499185,-0.000765920121795489,0.00163819546838488,FALSE,FALSE
"aa_intelligence_index","car_20","none","text_or_reason",TRUE,3955,47,0.00172168343412556,0.000849654439165573,0.0485516928611255,1.14177529268171e-05,0.00343194911532429,TRUE,TRUE
"aa_intelligence_index","car_20","size","all",FALSE,3955,47,0.00049937458050847,0.000582516965006453,0.395739841336496,-0.000673171254648921,0.00167192041566586,FALSE,FALSE
"aa_intelligence_index","car_20","size","all",TRUE,3955,47,0.0017221548269133,0.000851660607412138,0.049002509995505,7.85093848035875e-06,0.00343645871534624,TRUE,TRUE
"aa_intelligence_index","car_20","size","us_creator",FALSE,1342,16,0.000963783324703555,0.00136226508869987,0.490111663657447,-0.00193981597953774,0.00386738262894485,FALSE,FALSE
"aa_intelligence_index","car_20","size","us_creator",TRUE,1342,16,0.00249767830597602,0.00226070744417049,0.28664423703406,-0.00232090554854477,0.00731626216049681,FALSE,FALSE
"aa_intelligence_index","car_20","size","non_us_creator",FALSE,2613,31,0.00046680072319844,0.000762154549990026,0.544838416969854,-0.00108972652169085,0.00202332796808773,FALSE,FALSE
"aa_intelligence_index","car_20","size","non_us_creator",TRUE,2613,31,0.00169003181726495,0.000812945059864444,0.0462750050399199,2.97765130176386e-05,0.00335028712151227,TRUE,TRUE
"aa_intelligence_index","car_20","size","open_source",FALSE,930,11,-0.00376797283299545,0.000963034530998108,0.00290098589774108,-0.00591374748731672,-0.00162219817867419,TRUE,TRUE
"aa_intelligence_index","car_20","size","open_source",TRUE,930,11,-0.00335125546912795,0.000730641977609395,0.00100025545667709,-0.00497922724633153,-0.00172328369192437,TRUE,TRUE
"aa_intelligence_index","car_20","size","closed_source",FALSE,3025,36,0.000815813455919828,0.00063280773741675,0.205785238654526,-0.000468854548868078,0.00210048146070773,FALSE,FALSE
"aa_intelligence_index","car_20","size","closed_source",TRUE,3025,36,0.00284190909890072,0.000698403343937984,0.000255472316654957,0.00142407493325567,0.00425974326454578,TRUE,TRUE
"aa_intelligence_index","car_20","size","text_or_reason",FALSE,3955,47,0.00049937458050847,0.000582516965006453,0.395739841336496,-0.000673171254648921,0.00167192041566586,FALSE,FALSE
"aa_intelligence_index","car_20","size","text_or_reason",TRUE,3955,47,0.0017221548269133,0.000851660607412138,0.049002509995505,7.85093848035875e-06,0.00343645871534624,TRUE,TRUE
"aa_intelligence_index","car_20","full","all",FALSE,3955,47,0.000394161832557956,0.000534078529354158,0.46424953042906,-0.000680882488656389,0.0014692061537723,FALSE,FALSE
"aa_intelligence_index","car_20","full","all",TRUE,3955,47,0.00152142459374605,0.000666637236649812,0.0271477709018825,0.00017955343401783,0.00286329575347426,TRUE,TRUE
"aa_intelligence_index","car_20","full","us_creator",FALSE,1342,16,0.000880923875319661,0.00065074771076533,0.19587593145544,-0.000506112037065165,0.00226795978770449,FALSE,FALSE
"aa_intelligence_index","car_20","full","us_creator",TRUE,1342,16,0.0024489634672974,0.0013104390663093,0.081303362022922,-0.00034417128507133,0.00524209821966613,FALSE,TRUE
"aa_intelligence_index","car_20","full","non_us_creator",FALSE,2613,31,0.000319788888082861,0.000729472307395039,0.66424877275999,-0.00116999231294454,0.00180957008911026,FALSE,FALSE
"aa_intelligence_index","car_20","full","non_us_creator",TRUE,2613,31,0.00136708636732369,0.00069836211766106,0.0596411227993068,-5.91593500996956e-05,0.00279333208474708,FALSE,TRUE
"aa_intelligence_index","car_20","full","open_source",FALSE,930,11,-0.00273934495996046,0.000915161874972376,0.0134975435589396,-0.00477845268944301,-0.000700237230477901,TRUE,TRUE
"aa_intelligence_index","car_20","full","open_source",TRUE,930,11,-0.00209719602227408,0.000577850060041886,0.00461785918574878,-0.00338472619167601,-0.000809665852872154,TRUE,TRUE
"aa_intelligence_index","car_20","full","closed_source",FALSE,3025,36,0.000579951280769545,0.000597469144735252,0.338368411010748,-0.000632975566842441,0.00179287812838153,FALSE,FALSE
"aa_intelligence_index","car_20","full","closed_source",TRUE,3025,36,0.00231685171499661,0.000617903042692738,0.000640025239612561,0.00106244184913607,0.00357126158085715,TRUE,TRUE
"aa_intelligence_index","car_20","full","text_or_reason",FALSE,3955,47,0.000394161832557956,0.000534078529354158,0.46424953042906,-0.000680882488656389,0.0014692061537723,FALSE,FALSE
"aa_intelligence_index","car_20","full","text_or_reason",TRUE,3955,47,0.00152142459374605,0.000666637236649812,0.0271477709018825,0.00017955343401783,0.00286329575347426,TRUE,TRUE
"aa_coding_index","car_1","none","all",FALSE,2945,35,-0.00010351572134847,0.000130675673129543,0.433761314086243,-0.000369080640567381,0.00016204919787044,FALSE,FALSE
"aa_coding_index","car_1","none","all",TRUE,2945,35,0.000141717063937993,0.000158435238014553,0.377354040600154,-0.000180262078599529,0.000463696206475514,FALSE,FALSE
"aa_coding_index","car_1","none","us_creator",FALSE,758,9,0.000565164766975343,0.00019377480782162,0.0193918278915949,0.000118319258840296,0.00101201027511039,TRUE,TRUE
"aa_coding_index","car_1","none","us_creator",TRUE,758,9,0.000546850095763033,0.000152525988891988,0.00713315707012396,0.000195124534652005,0.000898575656874062,TRUE,TRUE
"aa_coding_index","car_1","none","non_us_creator",FALSE,2187,26,-0.000213150868152062,0.000153162434393179,0.176283414511524,-0.000528594806618362,0.000102293070314238,FALSE,FALSE
"aa_coding_index","car_1","none","non_us_creator",TRUE,2187,26,-6.524206669149e-06,0.000216044593717574,0.976148596729275,-0.000451476376544415,0.000438427963206117,FALSE,FALSE
"aa_coding_index","car_1","none","open_source",FALSE,764,9,0.000184485702149073,0.000253731741870668,0.487899538799737,-0.000400620743837242,0.000769592148135388,FALSE,FALSE
"aa_coding_index","car_1","none","open_source",TRUE,764,9,-8.73674017891135e-05,0.000177439968756195,0.635679785218553,-0.000496544703491397,0.00032180989991317,FALSE,FALSE
"aa_coding_index","car_1","none","closed_source",FALSE,2181,26,-0.000309037656133061,0.000147857456037176,0.0469387826234265,-0.000613555787153652,-4.51952511247122e-06,TRUE,TRUE
"aa_coding_index","car_1","none","closed_source",TRUE,2181,26,-7.39069926298923e-05,0.000217822890292806,0.737218590853166,-0.000522521632860077,0.000374707647600293,FALSE,FALSE
"aa_coding_index","car_1","none","text_or_reason",FALSE,2945,35,-0.00010351572134847,0.000130675673129543,0.433761314086243,-0.000369080640567381,0.00016204919787044,FALSE,FALSE
"aa_coding_index","car_1","none","text_or_reason",TRUE,2945,35,0.000141717063937993,0.000158435238014553,0.377354040600154,-0.000180262078599529,0.000463696206475514,FALSE,FALSE
"aa_coding_index","car_1","size","all",FALSE,2945,35,-8.73970655892393e-05,0.000127013297593326,0.49606183313677,-0.000345519142233613,0.000170725011055135,FALSE,FALSE
"aa_coding_index","car_1","size","all",TRUE,2945,35,0.000140244909382938,0.000156626861661529,0.376864835961018,-0.000178059170240371,0.000458548989006247,FALSE,FALSE
"aa_coding_index","car_1","size","us_creator",FALSE,758,9,0.000564625706053894,0.000194703236297457,0.0198938467009641,0.000115639238014323,0.00101361217409346,TRUE,TRUE
"aa_coding_index","car_1","size","us_creator",TRUE,758,9,0.0005397594100238,0.000150213412317649,0.00705075751747354,0.000193366660056174,0.000886152159991426,TRUE,TRUE
"aa_coding_index","car_1","size","non_us_creator",FALSE,2187,26,-0.000197711867263528,0.000148513024658802,0.195111392998502,-0.000503580167134332,0.000108156432607276,FALSE,FALSE
"aa_coding_index","car_1","size","non_us_creator",TRUE,2187,26,-5.22397770574871e-06,0.000216044608919745,0.980900933415437,-0.000450176178890472,0.000439728223478974,FALSE,FALSE
"aa_coding_index","car_1","size","open_source",FALSE,764,9,0.000196486812357176,0.000260045850342358,0.471556568598989,-0.000403179993874985,0.000796153618589336,FALSE,FALSE
"aa_coding_index","car_1","size","open_source",TRUE,764,9,-7.79935977632389e-05,0.000186315918702437,0.686513771482333,-0.000507638876745421,0.000351651681218943,FALSE,FALSE
"aa_coding_index","car_1","size","closed_source",FALSE,2181,26,-0.000279935649609634,0.000142514283644011,0.0607092922206411,-0.000573449311092494,1.35780118732263e-05,FALSE,TRUE
"aa_coding_index","car_1","size","closed_source",TRUE,2181,26,-6.46508826106959e-05,0.00021672699529241,0.767935204317538,-0.000511008484837797,0.000381706719616405,FALSE,FALSE
"aa_coding_index","car_1","size","text_or_reason",FALSE,2945,35,-8.73970655892393e-05,0.000127013297593326,0.49606183313677,-0.000345519142233613,0.000170725011055135,FALSE,FALSE
