family,spec_label,term,x_var,y_var,outcome_model,controls,estimate,std.error,statistic,p.value,conf.low,conf.high,stars,significant_05,significant_10,sign,n,n_events,treated_n,untreated_n,treated_events,untreated_events,mean_y_treated,mean_y_untreated,r_squared,df,outcome,subsample_flag,is_long_window,is_primary_window
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_15,ff3,none,0.0014990762772066392,0.005631583749904133,0.2661908876401169,0.791020261527418,-0.009769696777668521,0.0127678493320818,,FALSE,FALSE,positive,5077,60,3652,1425,60,60,-0.0061958165145125895,-0.007694892791719303,1.7670541418768337e-5,59,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_15,ff3,firm,-0.0016134740546882682,0.003664594800954918,-0.4402871647004002,0.6613380046605802,-0.008946311313965352,0.005719363204588815,,FALSE,FALSE,negative,4831,60,3652,1425,60,60,-0.0061958165145125895,-0.007694892791719303,0.06889321574670948,59,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_15,ff3,firm_year,-0.0019180729109137603,0.003696072660554555,-0.5189489187763897,0.6057375367777074,-0.00931389722176183,0.005477751399934308,,FALSE,FALSE,negative,4831,60,3652,1425,60,60,-0.0061958165145125895,-0.007694892791719303,0.08096881376013987,59,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_15,ff3,firm_year_intel,-0.0027246660482228907,0.004351326249239613,-0.6261691015926515,0.5342990224792321,-0.011483431504779894,0.006034099408334113,,FALSE,FALSE,negative,3782,60,3652,1425,60,60,-0.0061958165145125895,-0.007694892791719303,0.09177307154821568,46,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_20,ff3,none,0.004503890436875674,0.006080093959446133,0.7407600058348368,0.4617769930798663,-0.00766234947431843,0.016670130348069776,,FALSE,FALSE,positive,5078,60,3653,1425,60,60,-0.0050238355245277935,-0.009527725961403498,1.2098861197218369e-4,59,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_20,ff3,firm,0.0011345382213348231,0.0038162331109322344,0.2972926936996458,0.7672872934508238,-0.006501726595347986,0.008770803038017633,,FALSE,FALSE,positive,4831,60,3653,1425,60,60,-0.0050238355245277935,-0.009527725961403498,0.07619375094368885,59,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_20,ff3,firm_year,8.820700152665913e-4,0.0038473724509861577,0.229265564096998,0.8194554286908642,-0.006816504476940838,0.00858064450747402,,FALSE,FALSE,positive,4831,60,3653,1425,60,60,-0.0050238355245277935,-0.009527725961403498,0.08559820272380758,59,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,appropriable_any,appropriable_any,ff3_car_20,ff3,firm_year_intel,7.556640006713213e-4,0.0042435574711051855,0.17807323355856833,0.8594473657713186,-0.007786174156677968,0.009297502158020611,,FALSE,FALSE,positive,3782,60,3653,1425,60,60,-0.0050238355245277935,-0.009527725961403498,0.10340838414126452,46,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_1,market,none,-0.003477674959097599,0.002022260464897298,-1.7196968538245223,0.09072986255684354,-0.007524208802647722,5.688588844525236e-4,*,FALSE,TRUE,negative,5030,60,1089,3941,60,60,-7.744521730027559e-4,0.002703222786094901,5.86494100939916e-4,59,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_1,market,firm,-0.003360855569456238,0.001383387098326238,-2.429439723359096,0.018185503080253983,-0.006129006759313979,-5.927043795984966e-4,**,TRUE,TRUE,negative,4809,60,1089,3941,60,60,-7.744521730027559e-4,0.002703222786094901,0.009839198258686288,59,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_1,market,firm_year,-0.003351593777665933,0.0013786294265084613,-2.4311056424743755,0.018109867907376266,-0.006110224888205842,-5.929626671260235e-4,**,TRUE,TRUE,negative,4809,60,1089,3941,60,60,-7.744521730027559e-4,0.002703222786094901,0.010299004561042047,59,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_1,market,firm_year_intel,-0.004175881748182513,0.0016315737897340799,-2.5594194847069183,0.013837355512782739,-0.007460069448850536,-8.916940475144895e-4,**,TRUE,TRUE,negative,3763,60,1089,3941,60,60,-7.744521730027559e-4,0.002703222786094901,0.01577875110187199,46,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_2,market,none,-0.004047363177541815,0.0023584548612034044,-1.7161079671784105,0.09138923551961,-0.008766620454239631,6.71894099156003e-4,*,FALSE,TRUE,negative,5036,60,1089,3947,60,60,-0.002567956315335171,0.0014794068622067367,6.46665027236426e-4,59,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_2,market,firm,-0.004221484306299306,0.001756287783838239,-2.403640419950744,0.01939358470871912,-0.007735808044352508,-7.071605682461048e-4,**,TRUE,TRUE,negative,4815,60,1089,3947,60,60,-0.002567956315335171,0.0014794068622067367,0.013005882380951017,59,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_2,market,firm_year,-0.004205457771852039,0.0017492033452990543,-2.4042131997712644,0.019366001286361803,-0.007705605581131982,-7.053099625720966e-4,**,TRUE,TRUE,negative,4815,60,1089,3947,60,60,-0.002567956315335171,0.0014794068622067367,0.014015248678064918,59,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_2,market,firm_year_intel,-0.004497065911129805,0.0021575433579600887,-2.0843455565044517,0.04270941184216834,-0.008839975440845513,-1.541563814140964e-4,**,TRUE,TRUE,negative,3768,60,1089,3947,60,60,-0.002567956315335171,0.0014794068622067367,0.022289731856422357,46,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_3,market,none,-0.005172729023596619,0.002566936671471746,-2.015136984517366,0.0484537901326845,-0.010309157439056863,-3.6300608136374986e-5,**,TRUE,TRUE,negative,5045,60,1090,3955,60,60,-0.0040529158266055035,0.0011198131969911516,8.75902302435283e-4,59,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_3,market,firm,-0.005313857904513434,0.0019636415308487572,-2.7061242192288484,0.008887105402121176,-0.009243095531963966,-0.0013846202770629017,***,TRUE,TRUE,negative,4823,60,1090,3955,60,60,-0.0040529158266055035,0.0011198131969911516,0.017196892146109533,59,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_3,market,firm_year,-0.005284926070141544,0.001960999413364148,-2.6950166502472883,0.009154556883422997,-0.009208876832717008,-0.0013609753075660806,***,TRUE,TRUE,negative,4823,60,1090,3955,60,60,-0.0040529158266055035,0.0011198131969911516,0.019507319432662817,59,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_3,market,firm_year_intel,-0.005179108139723054,0.0024575741204700702,-2.107406688809217,0.04056326028932595,-0.010125948270835544,-2.3226800861056354e-4,**,TRUE,TRUE,negative,3776,60,1090,3955,60,60,-0.0040529158266055035,0.0011198131969911516,0.02494992319823075,46,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_10,market,none,-0.010773092612577593,0.005642686216108811,-1.9092134844965212,0.06110140694482509,-0.022064081651013694,5.178964258585102e-4,*,FALSE,TRUE,negative,5053,60,1090,3963,60,60,-0.009594623916513766,0.0011784686960635996,9.42487564698502e-4,59,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_10,market,firm,-0.00989348741160297,0.003589064421856408,-2.7565644548909103,0.007760355585804021,-0.017075188731398683,-0.0027117860918072587,***,TRUE,TRUE,negative,4829,60,1090,3963,60,60,-0.009594623916513766,0.0011784686960635996,0.04670313941739135,59,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_10,market,firm_year,-0.009851033769000811,0.0035710818213252195,-2.758557283726733,0.007718659668882963,-0.016996751988247606,-0.0027053155497540164,***,TRUE,TRUE,negative,4829,60,1090,3963,60,60,-0.009594623916513766,0.0011784686960635996,0.049940616742535804,59,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_10,market,firm_year_intel,-0.00997314439306413,0.004199631227314243,-2.374766700513887,0.02178645349002464,-0.018426563607609567,-0.0015197251785186907,**,TRUE,TRUE,negative,3780,60,1090,3963,60,60,-0.009594623916513766,0.0011784686960635996,0.06033771892395301,46,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_15,market,none,-0.01342284494156986,0.006766274719013722,-1.9837865737036502,0.05193862259155151,-0.026962129381191805,1.1643949805208512e-4,*,FALSE,TRUE,negative,5053,60,1090,3963,60,60,-0.010631211951284405,0.002791632990285129,9.693470581882968e-4,59,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_15,market,firm,-0.014338800550629584,0.004345080633696159,-3.300007930677279,0.001643267817543822,-0.023033286816076436,-0.005644314285182731,***,TRUE,TRUE,negative,4829,60,1090,3963,60,60,-0.010631211951284405,0.002791632990285129,0.06899827128302016,59,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_15,market,firm_year,-0.014291175785333614,0.004306722091504974,-3.3183417647317,0.0015551206109905556,-0.0229089067851457,-0.005673444785521526,***,TRUE,TRUE,negative,4829,60,1090,3963,60,60,-0.010631211951284405,0.002791632990285129,0.07162226604953537,59,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_15,market,firm_year_intel,-0.015771404267049538,0.005011245183610697,-3.1472026790127923,0.002890879240099837,-0.0258585176422457,-0.005684290891853379,***,TRUE,TRUE,negative,3780,60,1090,3963,60,60,-0.010631211951284405,0.002791632990285129,0.08612931108836652,46,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_20,market,none,-0.01697712434852634,0.007491850182883544,-2.2660789970565056,0.027129341793029293,-0.03196828193780605,-0.0019859667592466313,**,TRUE,TRUE,negative,5053,60,1090,3963,60,60,-0.013454031315596334,0.0035230930329296006,0.0011567629566987536,59,car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_20,market,firm,-0.019150842693518737,0.005109367899704403,-3.7481823719577303,4.0750930466553625e-4,-0.0293746642457798,-0.00892702114125767,***,TRUE,TRUE,negative,4829,60,1090,3963,60,60,-0.013454031315596334,0.0035230930329296006,0.0804068592822691,59,car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_20,market,firm_year,-0.019015616763014366,0.005069484620130385,-3.7509960455359446,4.03839450563957e-4,-0.02915963205718482,-0.008871601468843911,***,TRUE,TRUE,negative,4829,60,1090,3963,60,60,-0.013454031315596334,0.0035230930329296006,0.08569108947997861,59,car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,car_20,market,firm_year_intel,-0.020202667042562496,0.005395031462979562,-3.7446801156197504,5.014329735655962e-4,-0.031062302130425906,-0.009343031954699087,***,TRUE,TRUE,negative,3780,60,1090,3963,60,60,-0.013454031315596334,0.0035230930329296006,0.10846038157047733,46,car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_1,ff3,none,-0.001059824000352556,0.0015835043247434863,-0.6692902468228107,0.5059210639837903,-0.004228408835347055,0.0021087608346419423,,FALSE,FALSE,negative,5053,60,1079,3974,60,60,0.0012994674667284527,0.002359291467081026,5.6243186187687755e-5,59,ff3_car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_1,ff3,firm,-0.002866055058007809,0.001315550071608992,-2.1785982303983777,0.03336859728062371,-0.005498464670941091,-2.3364544507452735e-4,**,TRUE,TRUE,negative,4812,60,1079,3974,60,60,0.0012994674667284527,0.002359291467081026,0.009584583518004064,59,ff3_car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_1,ff3,firm_year,-0.0028760782048159014,0.0013147097556757727,-2.1876145608561117,0.03267192365782839,-0.005506806349450677,-2.453500601811258e-4,**,TRUE,TRUE,negative,4812,60,1079,3974,60,60,0.0012994674667284527,0.002359291467081026,0.010664593053890448,59,ff3_car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_1,ff3,firm_year_intel,-0.003773001897130797,0.0015104180597505276,-2.4979851589923223,0.016127818103575012,-0.0068133157621310565,-7.32688032130537e-4,**,TRUE,TRUE,negative,3765,60,1079,3974,60,60,0.0012994674667284527,0.002359291467081026,0.015575452590718686,46,ff3_car_1,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_2,ff3,none,-2.473827456848632e-4,0.0018888396022437323,-0.13097075336148176,0.8962440102527066,-0.004026942059724652,0.0035321765683549258,,FALSE,FALSE,negative,5059,60,1079,3980,60,60,4.1096848989805577e-4,6.58351235582918e-4,2.5552189526489855e-6,59,ff3_car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_2,ff3,firm,-0.002576393067188935,0.001721930970870226,-1.496223199868972,0.13992597831749673,-0.0060219689812873,8.691828469094293e-4,,FALSE,FALSE,negative,4817,60,1079,3980,60,60,4.1096848989805577e-4,6.58351235582918e-4,0.010426167431279332,59,ff3_car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_2,ff3,firm_year,-0.002587898363584666,0.0017178944463336896,-1.5064361894339486,0.1372909587470043,-0.0060253972107418815,8.49600483572549e-4,,FALSE,FALSE,negative,4817,60,1079,3980,60,60,4.1096848989805577e-4,6.58351235582918e-4,0.01233182163034885,59,ff3_car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_2,ff3,firm_year_intel,-0.0029270790285625663,0.002100393060654981,-1.393586316482018,0.17013953028386908,-0.007154950976355887,0.0013007929192307543,,FALSE,FALSE,negative,3770,60,1079,3980,60,60,4.1096848989805577e-4,6.58351235582918e-4,0.018614877216572068,46,ff3_car_2,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_3,ff3,none,-6.50126487641574e-4,0.0021244075330242506,-0.3060271993651195,0.7606612020314123,-0.004901056142398997,0.0036008031671158494,,FALSE,FALSE,negative,5068,60,1080,3988,60,60,-3.9655787718518415e-4,2.535686104563673e-4,1.442007956675706e-5,59,ff3_car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_3,ff3,firm,-0.002936878866886673,0.001953772597770008,-1.5031835691823914,0.13812586384367564,-0.006846368804859965,9.726110710866192e-4,,FALSE,FALSE,negative,4825,60,1080,3988,60,60,-3.9655787718518415e-4,2.535686104563673e-4,0.014642563031388445,59,ff3_car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_3,ff3,firm_year,-0.0029506812114164804,0.0019523732709535474,-1.5113304690835863,0.1360421889252837,-0.006857371102897601,9.5600868006464e-4,,FALSE,FALSE,negative,4825,60,1080,3988,60,60,-3.9655787718518415e-4,2.535686104563673e-4,0.01852931631904442,59,ff3_car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_3,ff3,firm_year_intel,-0.0029564015371794858,0.0023517264371718896,-1.2571196591788791,0.21505590817284986,-0.007690181332425251,0.0017773782580662797,,FALSE,FALSE,negative,3778,60,1080,3988,60,60,-3.9655787718518415e-4,2.535686104563673e-4,0.022146980108605163,46,ff3_car_3,NA,FALSE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_10,ff3,none,0.003532217089821466,0.004934381511106668,0.7158378576668408,0.4769151296540153,-0.0063414575076271755,0.013405891687270109,,FALSE,FALSE,positive,5077,60,1080,3997,60,60,-3.36774932407425e-5,-0.0035658945830622716,1.283429285751092e-4,59,ff3_car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_10,ff3,firm,-0.0031256677177262425,0.003896303894673564,-0.8022135342161534,0.42564896761679016,-0.010922153802595359,0.004670818367142873,,FALSE,FALSE,negative,4831,60,1080,3997,60,60,-3.36774932407425e-5,-0.0035658945830622716,0.04366638547863433,59,ff3_car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_10,ff3,firm_year,-0.0031967260173387476,0.0038865946789380583,-0.8225004872934667,0.41410396900937607,-0.010973784006396254,0.004580331971718759,,FALSE,FALSE,negative,4831,60,1080,3997,60,60,-3.36774932407425e-5,-0.0035658945830622716,0.05414726070325093,59,ff3_car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_10,ff3,firm_year_intel,-0.002771199229169484,0.00467991335885874,-0.5921475498950857,0.5566513165468683,-0.012191376232540485,0.0066489777742015175,,FALSE,FALSE,negative,3782,60,1080,3997,60,60,-3.36774932407425e-5,-0.0035658945830622716,0.06388807300478039,46,ff3_car_10,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_15,ff3,none,0.00319025687337431,0.005922743945835778,0.5386450777797591,0.5921583714937122,-0.008661126387843346,0.015041640134591968,,FALSE,FALSE,positive,5077,60,1080,3997,60,60,-0.004104961082592587,-0.007295217955966982,6.638439015105302e-5,59,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_15,ff3,firm,-0.0052120830793184435,0.004499379951598307,-1.1584002985715764,0.2513682222501557,-0.014215321566729666,0.0037911554080927792,,FALSE,FALSE,negative,4831,60,1080,3997,60,60,-0.004104961082592587,-0.007295217955966982,0.0690623656344731,59,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_15,ff3,firm_year,-0.005312002988959664,0.004470324399794806,-1.1882813223137658,0.23948388318497985,-0.014257101451504278,0.00363309547358495,,FALSE,FALSE,negative,4831,60,1080,3997,60,60,-0.004104961082592587,-0.007295217955966982,0.08113610324939957,59,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_15,ff3,firm_year_intel,-0.0056699125767455056,0.005483841414403345,-1.033930806579024,0.30657379884786545,-0.016708312824970095,0.005368487671479083,,FALSE,FALSE,negative,3782,60,1080,3997,60,60,-0.004104961082592587,-0.007295217955966982,0.09192574448619262,46,ff3_car_15,NA,TRUE,FALSE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_20,ff3,none,0.002171534979189613,0.006725615243911187,0.3228752910234555,0.7479311878819177,-0.011286390038676666,0.01562945999705589,,FALSE,FALSE,positive,5078,60,1080,3998,60,60,-0.004578039349999995,-0.006749574329189576,2.3329451462550388e-5,59,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_20,ff3,firm,-0.007574131220377784,0.0050406031153996085,-1.5026240009331349,0.13826990143316298,-0.01766035475706972,0.0025120923163141516,,FALSE,FALSE,negative,4831,60,1080,3998,60,60,-0.004578039349999995,-0.006749574329189576,0.07649005244229179,59,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_20,ff3,firm_year,-0.007630406087878039,0.005014638511669923,-1.5216263485634662,0.13344457683324779,-0.01766467457251298,0.0024038623967569013,,FALSE,FALSE,negative,4831,60,1080,3998,60,60,-0.004578039349999995,-0.006749574329189576,0.08590234575172961,59,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,non_ai_deployer_only,non_ai_deployer_only,ff3_car_20,ff3,firm_year_intel,-0.008246391681215768,0.005696908868837629,-1.4475203783448134,0.1545326141788558,-0.019713674470744097,0.0032208911083125586,,FALSE,FALSE,negative,3782,60,1080,3998,60,60,-0.004578039349999995,-0.006749574329189576,0.10375098904914049,46,ff3_car_20,NA,TRUE,TRUE
main_effect_single,single_flag,any_relationship,any_relationship,car_1,market,none,-0.02780666913324533,0.027311080902091098,-1.0181460496906327,0.31276553700804527,-0.08245601578892436,0.026842677522433696,,FALSE,FALSE,negative,5030,60,4930,100,60,60,0.0013974862167545632,0.029204155349999997,0.004307211671988664,59,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_1,market,firm,-0.06833601829469023,0.04445103314344283,-1.5373325086544312,0.1295579734507433,-0.1572823301659677,0.020610293576587238,,FALSE,FALSE,negative,4809,60,4930,100,60,60,0.0013974862167545632,0.029204155349999997,0.02298757005139218,59,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_1,market,firm_year,-0.0683762717778534,0.04433182785026932,-1.5423742961556683,0.12832963538653067,-0.15708405440844703,0.020331510852740223,,FALSE,FALSE,negative,4809,60,4930,100,60,60,0.0013974862167545632,0.029204155349999997,0.023372584486555437,59,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_1,market,firm_year_intel,-0.09479647030726199,0.05880709365612214,-1.6119903979882053,0.11380497934279483,-0.2131690103129129,0.02357606969838895,,FALSE,FALSE,negative,3763,60,4930,100,60,60,0.0013974862167545632,0.029204155349999997,0.03720594067470806,46,car_1,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_2,market,none,-0.02203947407024098,0.027364725985975957,-0.8053972139730508,0.42382453704216094,-0.07679616429083076,0.03271721615034881,,FALSE,FALSE,negative,5036,60,4936,100,60,60,1.6655421975891752e-4,0.022206028290000013,0.0022020015485378908,59,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_2,market,firm,-0.08344868488054487,0.04507367743840025,-1.851383992233375,0.06912098299483929,-0.17364090510822516,0.00674353534713544,*,FALSE,TRUE,negative,4815,60,4936,100,60,60,1.6655421975891752e-4,0.022206028290000013,0.02925044462502291,59,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_2,market,firm_year,-0.0831908614385155,0.04513341832595838,-1.8432209330501448,0.0703214855894707,-0.1735026229060825,0.007120900029051497,*,FALSE,TRUE,negative,4815,60,4936,100,60,60,1.6655421975891752e-4,0.022206028290000013,0.03004501379380442,59,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_2,market,firm_year_intel,-0.11589176378834205,0.0586647262997784,-1.9754931301670426,0.05422958288323491,-0.23397773316897885,0.0021942055922947595,*,FALSE,TRUE,negative,3768,60,4936,100,60,60,1.6655421975891752e-4,0.022206028290000013,0.05031928316598333,46,car_2,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_3,market,none,-0.02145849821851387,0.02867582918758796,-0.7483130854957792,0.45724402585177193,-0.078838699885726,0.03592170344869826,,FALSE,FALSE,negative,5045,60,4945,100,60,60,-4.231252485136511e-4,0.02103537297,0.00172905246148225,59,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_3,market,firm,-0.08434912917984923,0.042961288708309064,-1.9633752086104301,0.05432129664829534,-0.17031446932189132,0.00161621096219286,*,FALSE,TRUE,negative,4823,60,4945,100,60,60,-4.231252485136511e-4,0.02103537297,0.03089445781544531,59,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_3,market,firm_year,-0.08307972793117559,0.04298373462817086,-1.9328178123621313,0.05806285408147127,-0.16908998225511807,0.002930526392766891,*,FALSE,TRUE,negative,4823,60,4945,100,60,60,-4.231252485136511e-4,0.02103537297,0.03268045123741414,59,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_3,market,firm_year_intel,-0.11541753574900938,0.05600198669460299,-2.0609543082537174,0.04498692376077492,-0.22814368829732018,-0.002691383200698602,**,TRUE,TRUE,negative,3776,60,4945,100,60,60,-4.231252485136511e-4,0.02103537297,0.04815912657302268,46,car_3,NA,FALSE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_10,market,none,0.031780574593714965,0.047314603339182186,0.671686379063371,0.5044050163610376,-0.06289572800406829,0.1264568771914982,,FALSE,FALSE,positive,5053,60,4953,100,60,60,-5.164874662830649e-4,-0.03229706205999999,9.404508207487838e-4,59,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_10,market,firm,-0.09803497629425263,0.06105134959243094,-1.6057790196075676,0.1136621303459922,-0.22019844465475796,0.024128492066252685,,FALSE,FALSE,negative,4829,60,4953,100,60,60,-5.164874662830649e-4,-0.03229706205999999,0.05161762046351259,59,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_10,market,firm_year,-0.09636233027956059,0.06076438143103384,-1.5858357809324464,0.11812223121861888,-0.21795157667545184,0.02522691611633064,,FALSE,FALSE,negative,4829,60,4953,100,60,60,-5.164874662830649e-4,-0.03229706205999999,0.05462334410839942,59,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_10,market,firm_year_intel,-0.12669231799756195,0.07723606586195715,-1.6403258838169879,0.1077589110350605,-0.28216045504894666,0.02877581905382276,,FALSE,FALSE,negative,3780,60,4953,100,60,60,-5.164874662830649e-4,-0.03229706205999999,0.0685134697813995,46,car_10,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_15,market,none,0.04435136711965056,0.05424237767967445,0.8176516040938556,0.4168459817617062,-0.0641873799138962,0.1528901141531973,,FALSE,FALSE,positive,5053,60,4953,100,60,60,7.738684396527288e-4,-0.04357749868000004,0.001213450124254778,59,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_15,market,firm,-0.11508058173945475,0.07133929515419503,-1.6131443616132723,0.11204973706740058,-0.25783018161907373,0.027669018140164217,,FALSE,FALSE,negative,4829,60,4953,100,60,60,7.738684396527288e-4,-0.04357749868000004,0.07294819521827745,59,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_15,market,firm_year,-0.11322556258969563,0.0708015173275429,-1.5991968373486976,0.11511888651984246,-0.25489907152374536,0.028447946344354075,,FALSE,FALSE,negative,4829,60,4953,100,60,60,7.738684396527288e-4,-0.04357749868000004,0.0753737651673756,59,car_15,NA,TRUE,FALSE
main_effect_single,single_flag,any_relationship,any_relationship,car_15,market,firm_year_intel,-0.1343665928322985,0.09093304596198878,-1.4776431539361994,0.14631792732993587,-0.31740532084552386,0.04867213518092689,,FALSE,FALSE,negative,3780,60,4953,100,60,60,7.738684396527288e-4,-0.04357749868000004,0.09112530798463181,46,car_15,NA,TRUE,FALSE
