event_id,official_date,event_trading_date,ticker,company,is_main_ndxt,is_sox_robustness,price_first_date,price_last_date,has_required_boundary_dates,missing_required_boundary_dates,can_estimate_full_200_day_window,can_compute_event_window_20,car_ready_max_window
AIT-2023-12-002,2023-12-06,2023-12-06,STX,Seagate Technology,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,SHOP,Shopify,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,MSTR,MicroStrategy,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,SNPS,Synopsys,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,TXN,Texas Instruments,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,TRI,Thomson Reuters,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,WDC,Western Digital,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,WDAY,"Workday, Inc.",True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2023-12-002,2023-12-06,2023-12-06,ZS,"Zscaler, Inc.",True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,ADBE,Adobe Inc.,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,AMD,Advanced Micro Devices,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,GOOGL,Alphabet Inc. (Class A),True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,GOOG,Alphabet Inc. (Class C),True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,ADI,Analog Devices,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,AAPL,Apple Inc.,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,AMAT,Applied Materials,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,APP,AppLovin,True,False,2021-04-15,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,ARM,Arm Holdings,True,False,2023-09-14,2026-04-30,False,2023-05-04;2023-05-05,False,True,False
AIT-2024-02-001,2024-02-22,2024-02-22,ASML,ASML Holding,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,ADSK,Autodesk,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,AVGO,Broadcom,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,CDNS,Cadence Design Systems,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,CTSH,Cognizant Technology Solutions Corporation,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,CRWD,CrowdStrike,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,DDOG,Datadog,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,DASH,DoorDash,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,FTNT,Fortinet,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,INTC,Intel,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,INTU,Intuit,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,KLAC,KLA Corporation,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,LRCX,Lam Research,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,MRVL,Marvell Technology,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,META,Meta Platforms,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,MCHP,Microchip Technology,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,MU,Micron Technology,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,MSFT,Microsoft,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,MPWR,Monolithic Power Systems,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,NVDA,Nvidia,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,NXPI,NXP Semiconductors,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,PLTR,Palantir Technologies,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,PANW,Palo Alto Networks,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,PDD,PDD Holdings,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,QCOM,Qualcomm,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,ROP,Roper Technologies,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,SNDK,Sandisk,True,False,2025-02-13,2026-04-30,False,2023-05-04;2023-05-05;2024-02-07;2024-02-07;2024-02-20;2024-02-22;2024-03-21,False,False,False
AIT-2024-02-001,2024-02-22,2024-02-22,STX,Seagate Technology,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,SHOP,Shopify,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,MSTR,MicroStrategy,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,SNPS,Synopsys,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,TXN,Texas Instruments,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,TRI,Thomson Reuters,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,WDC,Western Digital,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,WDAY,"Workday, Inc.",True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-001,2024-02-22,2024-02-22,ZS,"Zscaler, Inc.",True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,ADBE,Adobe Inc.,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,AMD,Advanced Micro Devices,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,GOOGL,Alphabet Inc. (Class A),True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,GOOG,Alphabet Inc. (Class C),True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,ADI,Analog Devices,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,AAPL,Apple Inc.,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,AMAT,Applied Materials,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,APP,AppLovin,True,False,2021-04-15,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,ARM,Arm Holdings,True,False,2023-09-14,2026-04-30,False,2023-04-28;2023-05-01,False,True,False
AIT-2024-02-003,2024-02-15,2024-02-15,ASML,ASML Holding,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,ADSK,Autodesk,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,AVGO,Broadcom,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,CDNS,Cadence Design Systems,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,CTSH,Cognizant Technology Solutions Corporation,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,CRWD,CrowdStrike,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,DDOG,Datadog,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,DASH,DoorDash,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,FTNT,Fortinet,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,INTC,Intel,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,INTU,Intuit,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,KLAC,KLA Corporation,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,LRCX,Lam Research,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,MRVL,Marvell Technology,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,META,Meta Platforms,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,MCHP,Microchip Technology,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,MU,Micron Technology,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,MSFT,Microsoft,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,MPWR,Monolithic Power Systems,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,NVDA,Nvidia,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,NXPI,NXP Semiconductors,True,True,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,PLTR,Palantir Technologies,True,False,2021-01-04,2026-04-30,True,,True,True,True
AIT-2024-02-003,2024-02-15,2024-02-15,PANW,Palo Alto Networks,True,False,2021-01-04,2026-04-30,True,,True,True,True
