final_event_id,release_date,release_year,release_month,release_quarter,trend_month_since_2022_11,event_name,Unnamed: 7,true_model_creator,creator_country,creator_type,model_names,company,搜索代码1,搜索代码2,company_id,relationship,industry,industry_2,size_log_assets,bm_ratio,volatility,momentum,"异常收益[?10,?2]",car_1,car_2,car_3,car_5,car_10,car_15,car_20,media_sent_1_mean,media_sent_1_sd,media_sent_2_mean,media_sent_2_sd,media_sent_3_mean,media_sent_3_sd,media_sent_5_mean,media_sent_5_sd,media_sent_10_mean,media_sent_10_sd,media_sent_15_mean,media_sent_15_sd,media_sent_20_mean,media_sent_20_sd,representative_model_name,merged_model_count,merge_rule,model_family,model_variants,model_modality,model_modalities,is_cross_modality_release,is_model_family,is_multimodal,is_reasoning_model,is_coding_model,is_media_generation_model,is_open_weight_or_open_source,is_chinese_model,candidate_tier,likely_us_market_relevance,potential_us_exposure_type,possible_us_exposed_tickers,needs_relationship_mapping,llm_capability_sample_flag,media_capability_sample_flag,representative_aa_model_id,representative_aa_model_name,representative_aa_creator_name,representative_aa_source_table,representative_selection_rule,aa_model_ids,aa_model_names,aa_intelligence_index,aa_coding_index,aa_math_index,mmlu_pro,gpqa,hle,livecodebench,scicode,math_500,aime,price_1m_input_tokens,price_1m_output_tokens,price_1m_blended_3_to_1,median_output_tokens_per_second,median_time_to_first_token_seconds,median_time_to_first_answer_token,aa_media_task,aa_media_elo,aa_media_rank,aa_media_ci95,aa_media_appearances,aa_media_category_rows,release_date_confidence,release_source_urls,release_source_titles,release_date_parsed,market_bucket
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,东芝（日本）,东芝（日本）45512,东芝（日本）2024-Q2,6588 JP,,工业,工业集团,,,0.2264024287943236,-0.092757306,-0.135610251,0.067117475,0.089301187,0.001944776,0.033264925,-0.035544279,-0.012279844,-0.007784711,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,non_us_exchange_code
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Wolters Kluwer（荷兰）,Wolters Kluwer（荷兰）45512,Wolters Kluwer（荷兰）2024-Q2,WKL NA,,工业,专业服务,,,0.2019090637294772,0.4039251483340942,-0.004664098,-0.013256633,-0.018317903,-0.016209239,-0.008313404,-0.012890465,-0.004326413,0.014084503,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,non_us_exchange_code
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,SoundHound AI（美国）,SoundHound AI（美国）45512,SoundHound AI（美国）2024-Q2,SOUN,,信息技术,软件,,,1.6904186847326983,0.1570247933884299,0.049939155,0.03526229,0.058156205,0.087821111,0.052218864,-0.036257264,0.050628343,0.033901876,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,研华科技（台湾）,研华科技（台湾）45512,研华科技（台湾）2024-Q2,2395 TT,,信息技术,技术硬件、存储和外围设备,,,0.2407374271225864,0.0013351134846462,-0.010947748,0.024014027,-0.004997053,-0.005044331,0.010395855,0.032162833,0.00486168,0.032395868,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,non_us_exchange_code
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,CCC Intelligent Solutions（美国）,CCC Intelligent Solutions（美国）45512,CCC Intelligent Solutions（美国）2024-Q2,CCC,,信息技术,软件,,,0.2324058859121975,0.0536723163841807,-0.0624409,0.023280296,0.025391836,0.021252795,0.001047715,-0.054943498,-0.000261425,-0.019175193,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,宏基（台湾）,宏基（台湾）45512,宏基（台湾）2024-Q2,2353 TT,,信息技术,技术硬件、存储和外围设备,,,0.3698348297954757,0.5063897763578273,-0.069286281,0.021873474,-0.007110179,-0.050377074,-0.055184667,-0.051082243,-0.023535304,-0.004360866,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,non_us_exchange_code
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,索尼（日本）,索尼（日本）45512,索尼（日本）2024-Q2,6758 JP,,通信服务,娱乐,,,,,0.020094695,-0.020727286,-0.020691882,0.021447007,0.04352671,0.006737766,-0.032360858,0.00075895,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,non_us_exchange_code
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Snap（美国）,Snap（美国）45512,Snap（美国）2024-Q2,SNAP,,通信服务,互联网服务和基础设施,,,0.596141464725492,0.4126712328767123,-0.308263155,0.000956913,-0.028370039,-0.036827568,-0.056291233,-0.378945646,-0.434067879,-0.474968532,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Zebra Technologies（美国）,Zebra Technologies（美国）45512,Zebra Technologies（美国）2024-Q2,ZBRA,,信息技术,技术硬件、存储和外围设备,,,0.3233454728857489,0.0652394824198903,-0.002404637,-0.005822424,-0.017086346,-0.011220608,0.013450297,0.034503835,0.036962016,0.037761098,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,NICE Systems（以色列）,NICE Systems（以色列）45512,NICE Systems（以色列）2024-Q2,NICE,,信息技术,软件,,,0.3657576701093543,-0.125585141,-0.025503892,-0.055658043,-0.060403103,-0.061670936,-0.045688493,0.04320302,0.077791492,0.123272744,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Amplifon（意大利）,Amplifon（意大利）45512,Amplifon（意大利）2024-Q2,AMP IM,,医疗保健,医疗保健设备,,,0.2967813952270037,0.010564542753384,-0.084532664,0.014241182,0.023230913,0.004664943,0.010409731,-0.017374909,0.040420729,0.044465863,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,non_us_exchange_code
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Super Micro Computer（美国）,Super Micro Computer（美国）45512,Super Micro Computer（美国）2024-Q2,SMCI,,信息技术,技术硬件、存储和外围设备,,,1.097371641867054,2.458846153846154,0.056198858,-0.235191594,-0.252939391,-0.160116192,-0.104419612,-0.090114693,-0.155588442,-0.430487501,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Quantum Computing（美国）,Quantum Computing（美国）45512,Quantum Computing（美国）2024-Q2,QUBT,,信息技术,软件,,,0.9892702507047336,-0.555555556,-0.003438778,-0.127693428,-0.103448067,0.002206696,0.012675235,-0.143425585,0.046910969,0.054109583,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,Wix.com（以色列）,Wix.com（以色列）45512,Wix.com（以色列）2024-Q2,WIX,,信息技术,软件,,,0.4838084155084118,1.0426845285001312,0.062509708,0.000255907,0.03339988,0.087741774,0.038543344,0.00585005,-0.050756731,-0.038104231,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,The Trade Desk（美国）,The Trade Desk（美国）45512,The Trade Desk（美国）2024-Q2,TTD,,信息技术,软件,,,0.4451166783062007,0.3071240105540898,0.015468564,0.116690646,0.113698795,0.185335073,0.135566188,0.060438081,0.02310535,0.062418115,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0005,2024/8/8,2024,24-Aug,2024Q3,21,Gemini 1.5 Flash,Gemini 1.5 Flash45512,Google,United States,listed_us_company,Gemini 1.5 Flash,C3.ai（美国）,C3.ai（美国）45512,C3.ai（美国）2024-Q2,AI,,信息技术,软件,,,0.6761129831967331,-0.238216561,-0.060123792,0.002822335,-0.015933395,0.022491017,-0.01017502,-0.115618772,-0.166197523,-0.213222334,0.419103741645813,,0.419103741645813,,0.3570486605167389,0.0877591373468993,0.460681602358818,0.2656125234807641,0.2678504955644409,0.2170397905791375,0.3477418590337038,0.296103203426559,0.3529176744533346,0.3171473071855898,Gemini 1.5 Flash,1,single_model_event,Gemini,1.5 Flash,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,41faf421-118b-465b-b170-d200776580d1,Gemini 1.5 Flash (Sep '24),13.8,,,0.68,0.463,0.035,0.273,0.267,0.827,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,official_date_matches_event_month,https://developers.googleblog.com/gemini-15-flash-updates-google-ai-studio-gemini-api/,"Gemini 1.5 Flash price drop with tuning rollout complete, and more- Google Developers Blog",2024-08-08,us_or_adr_like
FMR-0006,2024/8/13,2024,24-Aug,2024Q3,21,Grok 2,Grok 245517,xAI,United States,private_us_company,Grok 2,三星电子,三星电子45517,三星电子2024-Q2,005930 KS,,信息技术,半导体和半导体设备,8.173047993,0.665044805,0.2742709010326404,0.1738525730180806,-0.016206092,0.004703685,0.004703685,0.016628199,0.006902095,-0.031461803,-0.02683261,-0.061439284,,,0.0588850475847721,0.531167872969913,0.0572222964838147,0.4578425270873368,-0.024705354,0.4404250460198538,0.0423195940093137,0.3793675070324971,0.0511626768602083,0.3788355165788224,0.0624338900546232,0.386891388655963,Grok 2,1,single_model_event,Grok,2,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 1,high,compute_supplier_demand,NVDA,1,1,0,291a510a-dcc0-40df-8a80-b3aa31900a6c,Grok 2 (Dec '24),xAI,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,291a510a-dcc0-40df-8a80-b3aa31900a6c,Grok 2 (Dec '24),13.9,,,0.709,0.51,0.038,0.267,0.285,0.778,0.133,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,manual_confirmed_official_source,https://x.ai/news/grok-2,Grok-2 Beta Release,2024-08-13,non_us_exchange_code
FMR-0006,2024/8/13,2024,24-Aug,2024Q3,21,Grok 2,Grok 245517,xAI,United States,private_us_company,Grok 2,Alphabet（谷歌）,Alphabet（谷歌）45517,Alphabet（谷歌）2024-Q2,GOOGL,,通信服务,互联网服务和基础设施,8.300011831,0.667531177,0.2782031336897536,0.486028585193512,-0.021762551,-0.048982971,-0.066722115,-0.060151617,-0.068681793,-0.087806082,-0.075052948,-0.149117779,,,0.0588850475847721,0.531167872969913,0.0572222964838147,0.4578425270873368,-0.024705354,0.4404250460198538,0.0423195940093137,0.3793675070324971,0.0511626768602083,0.3788355165788224,0.0624338900546232,0.386891388655963,Grok 2,1,single_model_event,Grok,2,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 1,high,compute_supplier_demand,NVDA,1,1,0,291a510a-dcc0-40df-8a80-b3aa31900a6c,Grok 2 (Dec '24),xAI,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,291a510a-dcc0-40df-8a80-b3aa31900a6c,Grok 2 (Dec '24),13.9,,,0.709,0.51,0.038,0.267,0.285,0.778,0.133,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,manual_confirmed_official_source,https://x.ai/news/grok-2,Grok-2 Beta Release,2024-08-13,us_or_adr_like
