"mode","x_var","y_var","controls","subsample","year_fe","n","n_events","estimate","std.error","p.value","conf.low","conf.high","sig_05","sig_10"
"relationship_x","upstream_cloud","car_1","none","closed_source",TRUE,3935,47,-0.00472747746209157,0.00230731351561237,0.046200374424142,-0.00937185868299502,-8.30962411881245e-05,TRUE,TRUE
"relationship_x","upstream_cloud","car_1","none","text_or_reason",FALSE,3935,47,-0.00312879558043817,0.002384661045277,0.196013141630671,-0.00792886930339084,0.0016712781425145,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","none","text_or_reason",TRUE,3935,47,-0.00315334208227958,0.00238746697226362,0.193104844951374,-0.00795906384331453,0.00165237967875536,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","none","media_gen",FALSE,1095,13,-0.000813927038230024,0.00309820484334714,0.797230685175233,-0.00756433549985191,0.00593648142339186,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","none","media_gen",TRUE,1095,13,-0.000808004158038402,0.00311406072853807,0.799670774358737,-0.00759295962574002,0.00597695130966321,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","all",FALSE,4987,60,-0.00111844418580322,0.00224853756055828,0.620748966642482,-0.00561775745193821,0.00338086908033177,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","all",TRUE,4987,60,-0.00122487535274977,0.00220300642118847,0.580312218134549,-0.00563308101944668,0.00318333031394714,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","us_creator",FALSE,1838,22,-0.00484846250453624,0.00385255897488023,0.222021651037435,-0.012860297486327,0.00316337247725457,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","us_creator",TRUE,1838,22,-0.00454642194981533,0.00371526108709173,0.234613016894155,-0.0122727303433093,0.00317988644367865,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","non_us_creator",FALSE,3149,38,0.00104757085908235,0.00274659476453389,0.705082711445774,-0.00451755875181142,0.00661270046997613,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","non_us_creator",TRUE,3149,38,0.000705936926896869,0.00269556265542513,0.794859889456389,-0.00475579180914826,0.006167665662942,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","open_source",FALSE,1086,13,0.00411521839885192,0.0043233900627143,0.359952419509048,-0.0053046393374458,0.0135350761351496,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","open_source",TRUE,1086,13,0.00410569370959519,0.00429796533063849,0.358292604981734,-0.00525876829426491,0.0134701557134553,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","closed_source",FALSE,3901,47,-0.00256169291331405,0.00257016788553627,0.324123230915998,-0.00773517253859406,0.00261178671196596,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","closed_source",TRUE,3901,47,-0.00268404891274652,0.0025065199635453,0.28983377404658,-0.00772941191597054,0.0023613140904775,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","text_or_reason",FALSE,3901,47,-0.000278533694612606,0.00266376804627027,0.917176545255325,-0.00564042067149224,0.00508335328226702,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","text_or_reason",TRUE,3901,47,-0.000537631682761782,0.00262866722640509,0.83884448161867,-0.00582886437381633,0.00475360100829277,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","media_gen",FALSE,1086,13,-0.00409987926157876,0.00380358052620875,0.302269877587211,-0.0123871693107548,0.00418741078759729,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","size","media_gen",TRUE,1086,13,-0.0036417323299009,0.00358634754949071,0.329931625437822,-0.0114557123823769,0.00417224772257508,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","all",FALSE,4809,60,9.66222953501735e-05,0.00256339273611114,0.970059603416728,-0.00503271472183326,0.00522595931253361,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","all",TRUE,4809,60,4.93616081704359e-05,0.00252642663571597,0.98447775875282,-0.00500600641297631,0.00510472962931718,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","us_creator",FALSE,1792,22,-0.00351570380762243,0.00364224884982844,0.345401593188408,-0.0110901749416691,0.00405876732642426,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","us_creator",TRUE,1792,22,-0.00326082457140938,0.00356581311463534,0.370851748133762,-0.0106763388923166,0.0041546897494978,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","non_us_creator",FALSE,3017,38,0.00217180115998164,0.00337476189512621,0.523841478487124,-0.00466611595644092,0.00900971827640419,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","non_us_creator",TRUE,3017,38,0.00192994973777149,0.00332826266080365,0.565518899496789,-0.00481375098053006,0.00867365045607305,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","open_source",FALSE,1036,13,0.00586503288099547,0.00392264103410167,0.160695613672618,-0.00268166773028436,0.0144117334922753,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","open_source",TRUE,1036,13,0.00587479470999093,0.00391096419294837,0.158912410951158,-0.00264646424997413,0.014396053669956,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","closed_source",FALSE,3773,47,-0.00175021155622128,0.0030244683301253,0.565625216749344,-0.00783815054700169,0.00433772743455914,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","closed_source",TRUE,3773,47,-0.00180540848075514,0.00297724231176348,0.547228375119412,-0.00779828642702055,0.00418746946551028,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","text_or_reason",FALSE,3763,47,0.00151591169471712,0.00309659572122242,0.626784940414714,-0.00471721220416424,0.00774903559359847,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","text_or_reason",TRUE,3763,47,0.0013203503750985,0.00306907683669182,0.669051107173174,-0.00485738088222403,0.00749808163242103,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","media_gen",FALSE,1046,13,-0.00462690830395418,0.00385782961640539,0.25353601056888,-0.0130323969668484,0.00377858035894008,FALSE,FALSE
"relationship_x","upstream_cloud","car_1","full","media_gen",TRUE,1046,13,-0.00419055971428608,0.00367476480563267,0.276385107119901,-0.0121971844188081,0.00381606499023598,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","all",FALSE,5036,60,-0.000487153377547151,0.0023499387456272,0.836485749089278,-0.00518936994633771,0.00421506319124341,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","all",TRUE,5036,60,-0.00051900248801638,0.0023459249746804,0.825672765425216,-0.0052131875196937,0.00417518254366094,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","us_creator",FALSE,1849,22,-0.00432931049115999,0.00343435008018943,0.22128328779138,-0.0114714324655635,0.00281281148324356,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","us_creator",TRUE,1849,22,-0.00434983750907061,0.00340501560741867,0.215376127405256,-0.0114309551077723,0.00273128008963109,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","non_us_creator",FALSE,3187,38,0.00173844722494476,0.00307459297407527,0.575198681297478,-0.00449126988600881,0.00796816433589832,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","non_us_creator",TRUE,3187,38,0.00170437592484281,0.00307475511898126,0.582700028034773,-0.00452566972289718,0.0079344215725828,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","open_source",FALSE,1095,13,0.00143935152525766,0.00458228892545259,0.758829727817248,-0.0085445983747605,0.0114233014252758,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","open_source",TRUE,1095,13,0.00142550170888846,0.00458176784209697,0.761044112650963,-0.00855731284802915,0.0114083162658061,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","closed_source",FALSE,3941,47,-0.00101912334079017,0.00271373896213401,0.708983550970064,-0.0064815965542859,0.00444334987270556,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","closed_source",TRUE,3941,47,-0.00105949765910702,0.00270805279598378,0.69742649749177,-0.00651052521378421,0.00439152989557018,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","text_or_reason",FALSE,3940,47,-0.000207043281639586,0.00278318680588643,0.941022055125519,-0.005809307754179,0.00539522119089982,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","text_or_reason",TRUE,3940,47,-0.000251000842042115,0.00277651267986467,0.928360682875515,-0.0058398309956857,0.00533782931160147,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","media_gen",FALSE,1096,13,-0.00148955177663209,0.00403164602845579,0.718218604672924,-0.0102737538681085,0.00729465031484432,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","none","media_gen",TRUE,1096,13,-0.00146578056583792,0.00405999327746373,0.724352801726064,-0.0103117460071386,0.00738018487546276,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","all",FALSE,4993,60,0.00117434341760868,0.00258837958179246,0.651710461209958,-0.00400499216229608,0.00635367899751344,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","all",TRUE,4993,60,0.0010248062044756,0.00253189677558754,0.687118943349657,-0.00404150754127165,0.00609111995022285,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","us_creator",FALSE,1840,22,-0.00362861053145241,0.0038012655500105,0.350650425247024,-0.0115337749967406,0.00427655393383579,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","us_creator",TRUE,1840,22,-0.00333561772563488,0.00354527495944168,0.357472961422846,-0.0107084206146562,0.0040371851633864,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","non_us_creator",FALSE,3153,38,0.00394090923572758,0.00340230758808453,0.254161677017477,-0.00295282075615605,0.0108346392276112,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","non_us_creator",TRUE,3153,38,0.00355585140534282,0.00337080936703764,0.298313077867618,-0.00327405712845677,0.0103857599391424,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","open_source",FALSE,1086,13,0.00184252759516207,0.00474311056515989,0.704476750455398,-0.00849182255673847,0.0121768777470626,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","open_source",TRUE,1086,13,0.00175626377188791,0.00464932179858896,0.712215795625438,-0.00837373821212924,0.0118862657559051,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","closed_source",FALSE,3907,47,0.00100716637966524,0.00303345586659377,0.74138271848397,-0.00509886358371769,0.00711319634304817,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","closed_source",TRUE,3907,47,0.000835749638132492,0.0029644889525523,0.779269117151526,-0.00513145712750531,0.00680295640377029,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","text_or_reason",FALSE,3906,47,0.00244959489343626,0.00308174268840263,0.430769454622506,-0.00375363140105153,0.00865282118792405,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","text_or_reason",TRUE,3906,47,0.00206661222867281,0.00304274074566566,0.500418135163794,-0.00405810722693042,0.00819133168427603,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","media_gen",FALSE,1087,13,-0.00338362938202076,0.00409305426548407,0.424553708887535,-0.0123016285281816,0.00553436976414011,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","size","media_gen",TRUE,1087,13,-0.00266940807544338,0.00380906230460752,0.496789609177751,-0.0109686418937241,0.0056298257428373,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","all",FALSE,4815,60,0.00220914619047386,0.00289398256414829,0.448291344722558,-0.00358169954465491,0.00799999192560262,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","all",TRUE,4815,60,0.00214144563023538,0.00285940119878009,0.456884483348295,-0.00358020295262363,0.0078630942130944,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","us_creator",FALSE,1794,22,-0.00217353020457443,0.00373100710771656,0.566393701127996,-0.00993258424055915,0.0055855238314103,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","us_creator",TRUE,1794,22,-0.00186390917265495,0.00360661286754008,0.610693756874211,-0.0093642712245643,0.0056364528792544,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","non_us_creator",FALSE,3021,38,0.00475444202456173,0.00394041580527438,0.2352506400069,-0.003229598781286,0.0127384828304095,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","non_us_creator",TRUE,3021,38,0.00447057196058504,0.00392029497065593,0.261461886534888,-0.00347270016180892,0.012413844082979,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","open_source",FALSE,1036,13,0.00493733601733804,0.00486156370671761,0.329866342641965,-0.00565510135910286,0.0155297733937789,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","open_source",TRUE,1036,13,0.00490863915761644,0.00483278690931897,0.329816348404001,-0.00562109896345556,0.0154383772786884,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","closed_source",FALSE,3779,47,0.00139990971069931,0.00342170482501626,0.684345643184724,-0.00548762487237729,0.0082874442937759,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","closed_source",TRUE,3779,47,0.00132958125575032,0.00337956677852455,0.69582861700233,-0.00547313383899606,0.0081322963504967,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","text_or_reason",FALSE,3768,47,0.00439203529043714,0.00343200650703776,0.207057657601922,-0.002516235503042,0.0113003060839163,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","text_or_reason",TRUE,3768,47,0.0041231788177701,0.00341813616154573,0.233882764461303,-0.00275717241831265,0.0110035300538529,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","media_gen",FALSE,1047,13,-0.00559485896139966,0.00444206697923715,0.23179058421164,-0.0152732914860027,0.0040835735632034,FALSE,FALSE
"relationship_x","upstream_cloud","car_2","full","media_gen",TRUE,1047,13,-0.00502901567440678,0.00422477951360881,0.256920605831888,-0.0142340194811729,0.00417598813235938,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","all",FALSE,5045,60,0.000399159438628733,0.00270379447557244,0.883138644296677,-0.0050111208102923,0.00580943968754977,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","all",TRUE,5045,60,0.000348456611703127,0.00270057130804069,0.897772215127668,-0.00505537409388408,0.00575228731729033,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","us_creator",FALSE,1849,22,-0.0044086637092958,0.00380990442653534,0.260200901373497,-0.012331793701808,0.00351446628321636,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","us_creator",TRUE,1849,22,-0.00443864750106396,0.00378508662999868,0.254060327508714,-0.0123101660603029,0.00343287105817494,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","non_us_creator",FALSE,3196,38,0.00318265193626641,0.00357863504498717,0.379562045051639,-0.00406835141981843,0.0104336552923513,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","non_us_creator",TRUE,3196,38,0.00311985359986844,0.00357906012164212,0.388995455489753,-0.00413201104333086,0.0103717182430677,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","open_source",FALSE,1097,13,0.00493615101080351,0.00563123174511917,0.397930370092377,-0.00733324896229152,0.0172055509838985,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","open_source",TRUE,1097,13,0.0049224289066652,0.0056337235974321,0.399406154625784,-0.00735240034621888,0.0171972581595493,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","closed_source",FALSE,3948,47,-0.000858742592448155,0.00305422531009915,0.779844399920636,-0.00700657927725507,0.00528909409235876,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","closed_source",TRUE,3948,47,-0.000917655336547019,0.003049521871872,0.764833185142612,-0.00705602449124672,0.00522071381815268,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","text_or_reason",FALSE,3949,47,0.000215213339254239,0.00329817229617319,0.948255880211395,-0.00642366316019076,0.00685408983869924,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","text_or_reason",TRUE,3949,47,0.000145348775544163,0.0032939519639583,0.964994999475221,-0.00648503263575951,0.00677573018684784,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","media_gen",FALSE,1096,13,0.00107216251232709,0.00367588862659102,0.775516373218622,-0.00693691078771728,0.00908123581237145,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","none","media_gen",TRUE,1096,13,0.00108846863429079,0.00368636925983599,0.772835323512621,-0.00694344000393075,0.00912037727251232,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","all",FALSE,5002,60,0.00182407803655699,0.00275950668220786,0.51117509128488,-0.00369768208034462,0.0073458381534586,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","all",TRUE,5002,60,0.0016311000137609,0.00273556116765824,0.553283813073289,-0.00384274523920098,0.00710494526672278,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","us_creator",FALSE,1840,22,-0.0039709134569537,0.00434981744068892,0.371661405770136,-0.0130168540286483,0.00507502711474091,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","us_creator",TRUE,1840,22,-0.00384630434167887,0.0042301479276795,0.373530892471774,-0.0126433785373273,0.00495076985396951,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","non_us_creator",FALSE,3162,38,0.00519128519069723,0.00346789401243193,0.142887400430205,-0.00183533551987612,0.0122179059012706,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","non_us_creator",TRUE,3162,38,0.00480084616398338,0.00346098483911382,0.173701009420625,-0.00221177523168706,0.0118134675596538,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","open_source",FALSE,1088,13,0.00314727544562073,0.00528455147972317,0.562532407882642,-0.00836677311743705,0.0146613240086785,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","open_source",TRUE,1088,13,0.00306134542769932,0.00522199292136673,0.568577228675449,-0.00831639974580596,0.0144390906012046,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","closed_source",FALSE,3914,47,0.0014657804380607,0.00320152284866045,0.649223869267866,-0.0049785508138479,0.00791011168996931,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","closed_source",TRUE,3914,47,0.00126359007134606,0.00317929161805118,0.692878453791492,-0.00513599203431059,0.0076631721770027,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","text_or_reason",FALSE,3915,47,0.00203455126004951,0.00333410333228864,0.544716265276046,-0.00467665066385689,0.00874575318395591,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","text_or_reason",TRUE,3915,47,0.001665557242778,0.0033131976577389,0.617570874737845,-0.00500356374083481,0.0083346782263908,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","media_gen",FALSE,1087,13,0.00108214789528909,0.00410144610139239,0.796375416108689,-0.00785413549061328,0.0100184312811915,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","size","media_gen",TRUE,1087,13,0.00153092054657904,0.0040068625212522,0.709086257568079,-0.00719928292143803,0.0102611240145961,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","all",FALSE,4823,60,0.00321405320358327,0.00306194733710342,0.298147739399271,-0.00291288926591034,0.00934099567307688,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","all",TRUE,4823,60,0.0031408577301763,0.0030544146714073,0.308005583584026,-0.0029710119100747,0.00925272737042731,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","us_creator",FALSE,1794,22,-0.00263740859345623,0.00420909224124527,0.537675519885322,-0.0113906950920857,0.00611587790517329,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","us_creator",TRUE,1794,22,-0.00245710988497771,0.0041799791457943,0.56291609017236,-0.0111498523872445,0.0062356326172891,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","non_us_creator",FALSE,3029,38,0.00661143387638059,0.00403304702402856,0.109624236443886,-0.00156029560674806,0.0147831633595092,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","non_us_creator",TRUE,3029,38,0.00637621684938789,0.00403159718445146,0.122261627624567,-0.00179257497971703,0.0145450086784928,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","open_source",FALSE,1038,13,0.00584245365825842,0.00518036158994447,0.281446201218591,-0.00544458463622792,0.0171294919527448,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","open_source",TRUE,1038,13,0.00581830110925728,0.00516239223727036,0.281751975225099,-0.00542958532908188,0.0170661875475964,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","closed_source",FALSE,3785,47,0.00246599013463132,0.00362325948396269,0.499536284760026,-0.00482725293438026,0.0097592332036429,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","closed_source",TRUE,3785,47,0.00238956323318633,0.00361515851505366,0.511919405257146,-0.00488737343116127,0.00966649989753394,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","text_or_reason",FALSE,3776,47,0.00409269128958889,0.00367016862267109,0.27058956264308,-0.00329497497827793,0.0114803575574557,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","text_or_reason",TRUE,3776,47,0.00388066789609733,0.00366903909417619,0.29572443020369,-0.00350472474883325,0.0112660605410279,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","media_gen",FALSE,1047,13,-0.000177734320718104,0.00474703898824012,0.970748965007,-0.0105206437712262,0.01016517512979,FALSE,FALSE
"relationship_x","upstream_cloud","car_3","full","media_gen",TRUE,1047,13,0.000158639500449319,0.0046711360277218,0.973466103365706,-0.0100188916058717,0.0103361706067704,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","all",FALSE,5049,60,0.00440343396504108,0.00351661736910988,0.215445837591728,-0.00263330113705271,0.0114401690671349,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","all",TRUE,5049,60,0.00430693233588046,0.00351467160452693,0.225288158901262,-0.00272590930027601,0.0113397739720369,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","us_creator",FALSE,1850,22,0.00457265357769067,0.00519585073072548,0.388788002343476,-0.00623270953706446,0.0153780166924458,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","us_creator",TRUE,1850,22,0.00448873077174959,0.0051592461380448,0.394117173582531,-0.00624050892528619,0.0152179704687854,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","non_us_creator",FALSE,3199,38,0.00430579691076821,0.00466733318471762,0.362224507291168,-0.00515111841055229,0.0137627122320887,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","non_us_creator",TRUE,3199,38,0.0041895149365609,0.00467332599121474,0.375795635528156,-0.00527954296411645,0.0136585728372382,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","open_source",FALSE,1097,13,-0.00014000138545021,0.00704898596892598,0.984480511518059,-0.0154984224506904,0.01521841967979,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","open_source",TRUE,1097,13,-0.00019170395862495,0.00706449874321627,0.97879713067098,-0.0155839244555126,0.0152005165382627,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","closed_source",FALSE,3952,47,0.00565840785378852,0.00402416625627579,0.166411783446408,-0.00244181869278908,0.0137586344003661,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","closed_source",TRUE,3952,47,0.00555006272438616,0.00402040445988798,0.174112497745256,-0.0025425917187984,0.0136427171675707,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","text_or_reason",FALSE,3952,47,0.0044549637722288,0.00435406327617614,0.311576548281275,-0.00430931103380286,0.0132192385782605,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","text_or_reason",TRUE,3952,47,0.00432582218326274,0.00435382204591699,0.325630701556849,-0.00443796705144196,0.0130896114179674,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","media_gen",FALSE,1097,13,0.00422816464320214,0.00395570532184583,0.306155147254512,-0.00439057686241848,0.0128469061488228,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","none","media_gen",TRUE,1097,13,0.00421573854413403,0.00394046661160989,0.305731272179635,-0.00436980066411694,0.012801277752385,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","size","all",FALSE,5005,60,0.00942554704591133,0.00337936525129381,0.00710393743119854,0.00266345279720033,0.0161876412946223,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","all",TRUE,5005,60,0.00896858768144619,0.00332955973368677,0.00918856263821213,0.00230615404327016,0.0156310213196222,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","us_creator",FALSE,1841,22,0.00833384765173983,0.00487988804259702,0.102417042833146,-0.00181443508236599,0.0184821303858457,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","size","us_creator",TRUE,1841,22,0.00834739877679607,0.00469553466129235,0.0899338744303159,-0.00141750011322619,0.0181122976668183,FALSE,TRUE
"relationship_x","upstream_cloud","car_5","size","non_us_creator",FALSE,3164,38,0.0100829993947597,0.00456040614849392,0.0332969703860169,0.000842738828329697,0.0193232599611897,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","non_us_creator",TRUE,3164,38,0.0093361902033013,0.00450763915517016,0.0453688934959619,0.000202845721040623,0.018469534685562,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","open_source",FALSE,1088,13,0.000993953281900438,0.00506081120961328,0.847582422448359,-0.0100326071101287,0.0120205136739296,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","size","open_source",TRUE,1088,13,0.000665840334872115,0.00494560983572996,0.895134154406187,-0.0101097178257448,0.011441398495489,FALSE,FALSE
"relationship_x","upstream_cloud","car_5","size","closed_source",FALSE,3917,47,0.0117758460187742,0.00401378109578492,0.00520643610053386,0.00369652371604277,0.0198551683215057,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","closed_source",TRUE,3917,47,0.011305579677603,0.00396053118634777,0.00644269668895769,0.0033334438832204,0.0192777154719855,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","text_or_reason",FALSE,3917,47,0.00958379116255762,0.00412729678898888,0.0247111588562053,0.00127597362056761,0.0178916087045476,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","text_or_reason",TRUE,3917,47,0.00887092157207106,0.00408943824797784,0.0352693716566084,0.000639309320663689,0.0171025338234784,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","size","media_gen",FALSE,1088,13,0.0088702735704224,0.00452548068338016,0.0736230158890474,-0.000989901802937499,0.0187304489437823,FALSE,TRUE
"relationship_x","upstream_cloud","car_5","size","media_gen",TRUE,1088,13,0.00934221526954424,0.00418873669466609,0.0455846717394854,0.000215742019107864,0.0184686885199806,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","all",FALSE,4826,60,0.0112238315206412,0.00366641758613494,0.00331578185598718,0.00388734687664369,0.0185603161646388,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","all",TRUE,4826,60,0.0110335923914882,0.00364312608826851,0.00364119189683622,0.00374371392707016,0.0183234708559063,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","us_creator",FALSE,1795,22,0.0109487618942228,0.00478625684469181,0.0326420446064556,0.000995195895579141,0.0209023278928665,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","us_creator",TRUE,1795,22,0.0111933093650063,0.004745081506418,0.0280929226873294,0.0013253721698981,0.0210612465601144,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","non_us_creator",FALSE,3031,38,0.0116052980143173,0.00506486163740895,0.027735530247936,0.00134291353831404,0.0218676824903206,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","non_us_creator",TRUE,3031,38,0.011157089962828,0.00502548719729358,0.0326196621691778,0.000974485680622491,0.0213396942450336,TRUE,TRUE
"relationship_x","upstream_cloud","car_5","full","open_source",FALSE,1038,13,0.00468802077860964,0.00536297382736732,0.399195630899732,-0.00699689540162783,0.0163729369588471,FALSE,FALSE
